"","ID","ApplNo.x","ProductNo.x","Form","Strength","ReferenceDrug","DrugName","ActiveIngredient","ReferenceStandard","MarketingStatusID","ApplNo.y","ProductNo.y","MarketingStatusDescription"
"1769","215082_1",215082,1,"INJECTABLE;INJECTION","EQ 300MG BASE/ML",0,"LINCOMYCIN","LINCOMYCIN","0",1,215082,1,"Prescription"
"1770","215152_1",215152,1,"CAPSULE, TABLET, TABLET;ORAL","500MG;500MG;EQ 20MG BASE",1,"VOQUEZNA TRIPLE PAK","AMOXICILLIN; CLARITHROMYCIN; VONOPRAZAN FUMARATE","1",1,215152,1,"Prescription"
"1771","215153_1",215153,1,"CAPSULE, TABLET;ORAL","500MG;EQ 20MG BASE",1,"VOQUEZNA DUAL PAK","AMOXICILLIN; VONOPRAZAN FUMARATE","1",1,215153,1,"Prescription"
"1772","215206_1",215206,1,"TABLET;ORAL","10MG",1,"QULIPTA","ATOGEPANT","0",1,215206,1,"Prescription"
"1773","215272_1",215272,1,"CREAM;TOPICAL","1%",1,"VTAMA","TAPINAROF","1",1,215272,1,"Prescription"
"1774","215279_1",215279,1,"TABLET;ORAL","0.1MG",0,"FLUDROCORTISONE ACETATE","FLUDROCORTISONE ACETATE","0",1,215279,1,"Prescription"
"1775","21529_2",21529,2,"IMPLANT;IMPLANTATION","68MG/IMPLANT",1,"NEXPLANON","ETONOGESTREL","1",1,21529,2,"Prescription"
"1776","215310_1",215310,1,"CAPSULE;ORAL","EQ 40MG BASE",1,"EXKIVITY","MOBOCERTINIB SUCCINATE","1",1,215310,1,"Prescription"
"1777","215341_1",215341,1,"TABLET;ORAL","10MG",1,"KERENDIA","FINERENONE","0",1,215341,1,"Prescription"
"1778","215358_1",215358,1,"TABLET;ORAL","EQ 20MG BASE",1,"SCEMBLIX","ASCIMINIB HYDROCHLORIDE","0",1,215358,1,"Prescription"
"1779","21536_1",21536,1,"INJECTABLE;SUBCUTANEOUS","1000 UNITS/10ML (100 UNITS/ML)",0,"LEVEMIR","INSULIN DETEMIR RECOMBINANT","0",1,21536,1,"Prescription"
"1780","215383_1",215383,1,"TABLET;ORAL","40MG",1,"WELIREG","BELZUTIFAN","1",1,215383,1,"Prescription"
"1781","215395_1",215395,1,"SOLUTION;SUBCUTANEOUS","EQ 60MG BASE/0.2ML (EQ 60MG BASE/0.2ML)",1,"LANREOTIDE ACETATE","LANREOTIDE ACETATE","1",1,215395,1,"Prescription"
"1782","215401_1",215401,1,"SYSTEM;TRANSDERMAL","4.5MG/9HR",1,"XELSTRYM","DEXTROAMPHETAMINE","0",1,215401,1,"Prescription"
"1783","215423_1",215423,1,"CAPSULE;ORAL","5MG;5MG",1,"ENTADFI","FINASTERIDE; TADALAFIL","1",1,215423,1,"Prescription"
"1784","215429_1",215429,1,"TABLET, EXTENDED RELEASE;ORAL","EQ 112.5MG BASE",1,"VENLAFAXINE BESYLATE","VENLAFAXINE BESYLATE","1",1,215429,1,"Prescription"
"1785","215498_1",215498,1,"CAPSULE, PELLETS;ORAL","0.2MG",1,"BYLVAY","ODEVIXIBAT","0",1,215498,1,"Prescription"
"1786","215499_1",215499,1,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","600MG/3ML (200MG/ML)",1,"APRETUDE","CABOTEGRAVIR","1",1,215499,1,"Prescription"
"1787","215515_1",215515,1,"SOLUTION;SUBCUTANEOUS","25MG/0.5ML (25MG/0.5ML)",1,"AMVUTTRA","VUTRISIRAN","1",1,215515,1,"Prescription"
"1788","21554_1",21554,1,"TABLET, EXTENDED RELEASE; ORAL","212.6MG; EQ 287.5MG BASE",0,"CIPRO XR","CIPROFLOXACIN; CIPROFLOXACIN HYDROCHLORIDE","",1,21554,1,"Prescription"
"1789","215596_1",215596,1,"TABLET;ORAL","200MG",1,"LIVTENCITY","MARIBAVIR","1",1,215596,1,"Prescription"
"1790","215737_1",215737,1,"POWDER;SUBCUTANEOUS","EQ 0.25MG BASE/VIAL",0,"CETRORELIX ACETATE","CETRORELIX ACETATE","0",1,215737,1,"Prescription"
"1791","215760_1",215760,1,"TABLET;ORAL","300MG",1,"CUVRIOR","TRIENTINE TETRAHYDROCHLORIDE","1",1,215760,1,"Prescription"
"1792","215833_1",215833,1,"SOLUTION;INTRAVENOUS","27mCi/ML",1,"PLUVICTO","LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN","1",1,215833,1,"Prescription"
"1793","21586_1",21586,1,"SPONGE;TOPICAL","EQ 0.7% IODINE;74% (6ML)",1,"DURAPREP","IODINE POVACRYLEX; ISOPROPYL ALCOHOL","1",2,21586,1,"Over-the-counter"
"1794","215866_1",215866,1,"SOLUTION;SUBCUTANEOUS","2.5MG/0.5ML (2.5MG/0.5ML)",1,"MOUNJARO","TIRZEPATIDE","1",1,215866,1,"Prescription"
"1795","215888_1",215888,1,"CAPSULE;ORAL","150MG",1,"VIVJOA","OTESECONAZOLE","1",1,215888,1,"Prescription"
"1796","215904_1",215904,1,"SUSPENSION;ORAL","50MG/ML",1,"ZTALMY","GANAXOLONE","1",1,215904,1,"Prescription"
"1797","21597_4",21597,4,"INJECTABLE;INJECTION","8.8MG/VIAL",0,"ZORBTIVE","SOMATROPIN RECOMBINANT","0",1,21597,4,"Prescription"
"1798","216196_1",216196,1,"TABLET;ORAL","EQ 5MG BASE",1,"PYRUKYND","MITAPIVAT SULFATE","0",1,216196,1,"Prescription"
"1799","216202_1",216202,1,"TABLET;ORAL","EQ 5MG BASE",0,"PROCHLORPERAZINE MALEATE","PROCHLORPERAZINE MALEATE","0",1,216202,1,"Prescription"
"1800","21623_1",21623,1,"PATCH;TOPICAL","70MG;70MG",1,"SYNERA","LIDOCAINE; TETRACAINE","1",1,21623,1,"Prescription"
"1801","21626_1",21626,1,"CAPSULE;ORAL","500MG",1,"RADIOGARDASE (PRUSSIAN BLUE)","FERRIC HEXACYANOFERRATE(II)","1",1,21626,1,"Prescription"
"1802","216264_1",216264,1,"SOLUTION;INTRAVENOUS","40MG/5ML (8MG/ML)",1,"BLUDIGO","INDIGOTINDISULFONATE SODIUM","1",1,216264,1,"Prescription"
"1803","21629_1",21629,1,"INJECTABLE;INTRAVENOUS, SUBCUTANEOUS","1000 UNITS/10ML (100 UNITS/ML)",0,"APIDRA","INSULIN GLULISINE RECOMBINANT","0",1,21629,1,"Prescription"
"1804","21632_1",21632,1,"POWDER;INTRAVENOUS","50MG/VIAL",1,"ERAXIS","ANIDULAFUNGIN","1",1,21632,1,"Prescription"
"1805","216387_1",216387,1,"TABLET;ORAL","EQ 100MG BASE",1,"CALQUENCE","ACALABRUTINIB MALEATE","1",1,216387,1,"Prescription"
"1806","21640_2",21640,2,"INJECTABLE;INJECTION","200 UNITS/VIAL",0,"VITRASE","HYALURONIDASE","0",1,21640,2,"Prescription"
"1807","21663_1",21663,1,"INJECTABLE;SUBCUTANEOUS","75 IU/VIAL;75 IU/VIAL",0,"MENOPUR","MENOTROPINS (FSH;LH)","0",1,21663,1,"Prescription"
"1808","21670_1",21670,1,"SOLUTION;OPHTHALMIC","0.06%",1,"VISIONBLUE","TRYPAN BLUE","1",1,21670,1,"Prescription"
"1809","21697_2",21697,2,"INJECTABLE;INTRAVENOUS","20MG/100ML (0.2MG/ML)",1,"VAPRISOL IN 5% DEXTROSE IN PLASTIC CONTAINER","CONIVAPTAN HYDROCHLORIDE","1",1,21697,2,"Prescription"
"1810","21703_11",21703,11,"INJECTABLE;INJECTION","N/A/1000ML;20GM/1000ML;5.4GM/1000ML;3.05GM/1000ML;0.314GM/1000ML;2.21GM/1000ML;7.07GM/1000ML (5000ML)",1,"PRISMASOL B22GK 4/0 IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; LACTIC ACID; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE","1",1,21703,11,"Prescription"
"1811","21714_1",21714,1,"CAPSULE; ORAL","2.5MG; 10MG",0,"AMLODIPINE MALEATE; BENAZEPRIL HYDROCHLORIDE","AMLODIPINE MALEATE; BENAZEPRIL HYDROCHLORIDE","",4,21714,1,"None (Tentative Approval)"
"1812","21730_1",21730,1,"AEROSOL, METERED;INHALATION","EQ 0.045MG BASE/INH",1,"XOPENEX HFA","LEVALBUTEROL TARTRATE","1",1,21730,1,"Prescription"
"1813","21735_1",21735,1,"CREAM;VAGINAL","0.8%",1,"TERCONAZOLE","TERCONAZOLE","1",1,21735,1,"Prescription"
"1814","21762_1",21762,1,"TABLET;ORAL","EQ 70MG BASE;2,800 IU",1,"FOSAMAX PLUS D","ALENDRONATE SODIUM; CHOLECALCIFEROL","0",1,21762,1,"Prescription"
"1815","21779_2",21779,2,"SOLUTION;INHALATION","10MCG/ML (10MCG/ML)",1,"VENTAVIS","ILOPROST","1",1,21779,2,"Prescription"
"1816","21814_1",21814,1,"CAPSULE;ORAL","250MG",1,"APTIVUS","TIPRANAVIR","1",1,21814,1,"Prescription"
"1817","21829_1",21829,1,"FILM, EXTENDED RELEASE;TRANSDERMAL","2MG/24HR",1,"NEUPRO","ROTIGOTINE","1",1,21829,1,"Prescription"
"1818","21832_1",21832,1,"INJECTABLE; INJECTION","5MG/ML",0,"LEVOFLOXACIN","LEVOFLOXACIN; SODIUM CHLORIDE","",4,21832,1,"None (Tentative Approval)"
"1819","21837_1",21837,1,"TABLET; ORAL","40MG; 150MG; 200MG",0,"STAVUDINE; LAMIVUDINE; NEVIRAPINE","STAVUDINE; LAMIVUDINE; NEVIRAPINE","",4,21837,1,"None (Tentative Approval)"
"1820","21838_1",21838,1,"TABLET; ORAL","40MG; 150MG",0,"STAVUDINE; LAMIVUDINE","STAVUDINE; LAMIVUDINE","",4,21838,1,"None (Tentative Approval)"
"1821","21839_1",21839,1,"INJECTABLE;SUBCUTANEOUS","40MG/4ML (10MG/ML)",0,"INCRELEX","MECASERMIN RECOMBINANT","0",1,21839,1,"Prescription"
"1822","21853_1",21853,1,"CAPSULE; ORAL","1G",0,"OMACOR","OMEGA-3ACID ETHYL ESTERS","",1,21853,1,"Prescription"
"1823","21859_1",21859,1,"INJECTABLE;INJECTION","150 UNITS/ML",0,"HYLENEX RECOMBINANT","HYALURONIDASE RECOMBINANT HUMAN","0",1,21859,1,"Prescription"
"1824","21878_1",21878,1,"INJECTABLE; INJECTION","100 UNITS/ML",0,"LEVEMIR","INSULIN DETEMIR","0",1,21878,1,"Prescription"
"1825","21883_1",21883,1,"POWDER;INTRAVENOUS","EQ 500MG BASE/VIAL",1,"DALVANCE","DALBAVANCIN HYDROCHLORIDE","1",1,21883,1,"Prescription"
"1826","21892_1",21892,1,"TABLET;ORAL","0.398GM;1.102GM",1,"OSMOPREP","SODIUM PHOSPHATE, DIBASIC, ANHYDROUS; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE","1",1,21892,1,"Prescription"
"1827","21897_1",21897,1,"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","380MG/VIAL",1,"VIVITROL","NALTREXONE","1",1,21897,1,"Prescription"
"1828","21902_1",21902,1,"OINTMENT;TOPICAL","15%",1,"VEREGEN","SINECATECHINS","1",1,21902,1,"Prescription"
"1829","21910_1",21910,1,"SOLUTION;INJECTION","0.21GM/100ML;2.8GM/100ML;9.07GM/100ML",1,"NORMOCARB HF 25","MAGNESIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE","1",1,21910,1,"Prescription"
"1830","21939_1",21939,1,"TABLET; ORAL","150MG; 300MG; 200MG",0,"Lamivudine, Zidovudine, Nevirapine Tabs 150mg/300mg/200mg","LAMIVUDINE; ZIDOVUDINE; NEVIRAPINE","",4,21939,1,"None (Tentative Approval)"
"1831","21943_1",21943,1,"TABLET; ORAL","150MG; 300MG; 600MG",0,"LAMIVUDINE; ZIDOVUDINE","LAMIVUDINE; ZIDOVUDINE; EFAVIRENZ","",4,21943,1,"None (Tentative Approval)"
"1832","21944_1",21944,1,"TABLET; ORAL","150MG; 300MG; 300MG",0,"LAMIVUDINE; ZIDOVUDINE; ABACAVIR","LAMIVUDINE; ZIDOVUDINE; ABACAVIR","",4,21944,1,"None (Tentative Approval)"
"1833","21958_1",21958,1,"GEL;TOPICAL","1%",1,"LAMISIL AT","TERBINAFINE","1",2,21958,1,"Over-the-counter"
"1834","21969_1",21969,1,"TABLET; ORAL","150MG; 30MG; 200MG",0,"LAMIVUDINE; STAVUDINE; NEVIRAPINE","LAMIVUDINE; STAVUDINE; NEVIRAPINE","",4,21969,1,"None (Tentative Approval)"
"1835","21974_1",21974,1,"TABLET; ORAL","150MG; 30MG",0,"LAMIVUDINE; STAVUDINE","LAMIVUDINE; STAVUDINE","",4,21974,1,"None (Tentative Approval)"
"1836","21980_1",21980,1,"INJECTABLE;INTRAVENOUS","EQ 500MG BASE/5ML (EQ 100MG BASE/ML)",1,"FLUORESCITE","FLUORESCEIN SODIUM","1",1,21980,1,"Prescription"
"1837","21983_1",21983,1,"INJECTABLE;INTRAMUSCULAR","2.1MG/0.7ML;600MG/2ML",1,"DUODOTE","ATROPINE; PRALIDOXIME CHLORIDE","1",1,21983,1,"Prescription"
"1838","21991_1",21991,1,"CAPSULE;ORAL","100MG",1,"ZOLINZA","VORINOSTAT","1",1,21991,1,"Prescription"
"1839","22029_1",22029,1,"PATCH;TOPICAL","3%;10%",1,"SALONPAS","MENTHOL; METHYL SALICYLATE","1",2,22029,1,"Over-the-counter"
"1840","22041_1",22041,1,"INJECTABLE;INJECTION","5GM/VIAL (5GM/KIT)",1,"CYANOKIT","HYDROXOCOBALAMIN","1",1,22041,1,"Prescription"
"1841","22055_1",22055,1,"OINTMENT;TOPICAL","1%",1,"ALTABAX","RETAPAMULIN","1",1,22055,1,"Prescription"
"1842","22058_1",22058,1,"IMPLANT;SUBCUTANEOUS","50MG",1,"SUPPRELIN LA","HISTRELIN ACETATE","1",1,22058,1,"Prescription"
"1843","22065_1",22065,1,"INJECTABLE;INTRAVENOUS","15MG/VIAL",1,"IXEMPRA KIT","IXABEPILONE","1",1,22065,1,"Prescription"
"1844","22075_1",22075,1,"TABLET;ORAL","20MG",1,"NOURIANZ","ISTRADEFYLLINE","0",1,22075,1,"Prescription"
"1845","22090_1",22090,1,"SOLUTION;INTRAVENOUS","1.8143GM/10ML (181.43MG/ML)",1,"EOVIST","GADOXETATE DISODIUM","1",1,22090,1,"Prescription"
"1846","22097_1",22097,1,"TABLET; ORAL","40MG; 150MG; 600MG",0,"STAVUDINE; LAMIVUDINE; EFAVIRENZ","STAVUDINE; LAMIVUDINE; EFAVIRENZ","",4,22097,1,"None (Tentative Approval)"
"1847","22110_2",22110,2,"POWDER;INTRAVENOUS","EQ 750MG BASE/VIAL",1,"VIBATIV","TELAVANCIN HYDROCHLORIDE","1",1,22110,2,"Prescription"
"1848","22113_1",22113,1,"TABLET;ORAL","4MG;200MG;10MG",1,"ADVIL ALLERGY AND CONGESTION RELIEF","CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE","1",2,22113,1,"Over-the-counter"
"1849","22134_1",22134,1,"SOLUTION/DROPS;OPHTHALMIC","0.25%",1,"LASTACAFT","ALCAFTADINE","1",2,22134,1,"Over-the-counter"
"1850","22156_1",22156,1,"EMULSION;INTRAVENOUS","25MG/50ML (0.5MG/ML)",1,"CLEVIPREX","CLEVIDIPINE","1",1,22156,1,"Prescription"
"1851","22173_1",22173,1,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","EQ 210MG BASE/VIAL",1,"ZYPREXA RELPREVV","OLANZAPINE PAMOATE","0",1,22173,1,"Prescription"
"1852","22185_2",22185,2,"SUSPENSION;TOPICAL","0.064%;0.005%",1,"TACLONEX","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE HYDRATE","",1,22185,2,"Prescription"
"1853","22198_1",22198,1,"FILM, EXTENDED RELEASE;TRANSDERMAL","3.1MG/24HR",1,"SANCUSO","GRANISETRON","1",1,22198,1,"Prescription"
"1854","22201_1",22201,1,"POWDER;SUBCUTANEOUS","EQ 80MG BASE/VIAL",1,"FIRMAGON","DEGARELIX ACETATE","0",1,22201,1,"Prescription"
"1855","22247_1",22247,1,"TABLET;ORAL","EQ 20MG BASE;0.45MG",1,"DUAVEE","BAZEDOXIFENE ACETATE; ESTROGENS, CONJUGATED","1",1,22247,1,"Prescription"
"1856","22268_1",22268,1,"TABLET;ORAL","20MG;120MG",1,"COARTEM","ARTEMETHER; LUMEFANTRINE","1",1,22268,1,"Prescription"
"1857","22290_1",22290,1,"SOLUTION;INTRAVENOUS","10mCi/5ML (2mCi/ML)",1,"ADREVIEW","IOBENGUANE SULFATE I-123","1",1,22290,1,"Prescription"
"1858","22305_1",22305,1,"SOLUTION;OPHTHALMIC","98.3%",1,"PUR-WASH","PURIFIED WATER","1",2,22305,1,"Over-the-counter"
"1859","22308_1",22308,1,"SUSPENSION/DROPS;OPHTHALMIC","EQ 0.6% BASE",1,"BESIVANCE","BESIFLOXACIN HYDROCHLORIDE","1",1,22308,1,"Prescription"
"1860","22371_1",22371,1,"SPRAY, METERED;NASAL","0.1%",0,"ASTEPRO","AZELASTINE HYDROCHRLORIDE","0",1,22371,1,"Prescription"
"1861","22395_1",22395,1,"PATCH;TOPICAL","8%",1,"QUTENZA","CAPSAICIN","1",1,22395,1,"Prescription"
"1862","22399_1",22399,1,"TABLET, EXTENDED RELEASE;ORAL","600MG",1,"HORIZANT","GABAPENTIN ENACARBIL","1",1,22399,1,"Prescription"
"1863","22404_1",22404,1,"TABLET;BUCCAL","50MG",1,"ORAVIG","MICONAZOLE","1",1,22404,1,"Prescription"
"1864","22405_1",22405,1,"TABLET;ORAL","100MG",1,"CAPRELSA","VANDETANIB","0",1,22405,1,"Prescription"
"1865","22407_1",22407,1,"INJECTABLE; INJECTION","250MG",0,"VIBATIV","TELAVANCIN","",1,22407,1,"Prescription"
"1866","22408_1",22408,1,"SUSPENSION;TOPICAL","0.9%",1,"NATROBA","SPINOSAD","1",1,22408,1,"Prescription"
"1867","22418_2",22418,2,"TABLET;ORAL","105MG",1,"FIBRICOR","FENOFIBRIC ACID","1",1,22418,2,"Prescription"
"1868","22426_1",22426,1,"TABLET;ORAL","EQ 25MG BASE;EQ 15MG BASE",1,"OSENI","ALOGLIPTIN BENZOATE; PIOGLITAZONE HYDROCHLORIDE","0",1,22426,1,"Prescription"
"1869","22432_1",22432,1,"INJECTABLE; INJECTION","80 UNITS/ML",0,"H.P. ACTHAR GEL","REPOSITORY CORTICOTROPIN","",1,22432,1,"Prescription"
"1870","22436_1",22436,1,"CREAM;TOPICAL","5%;1%",1,"XERESE","ACYCLOVIR; HYDROCORTISONE","1",1,22436,1,"Prescription"
"1871","22458_1",22458,1,"POWDER;INTRAVENOUS","200 UNITS/VIAL",0,"ELELYSO","TALIGLUCERASE ALFA","0",1,22458,1,"Prescription"
"1872","22459_1",22459,1,"TABLET; ORAL","300MG/300MG",0,"LAMIVUDINE/TENOFOVIR DISOPROXIL FUMARATE FDC TABS","LAMIVUDINE; TENOFOVIR","",4,22459,1,"None (Tentative Approval)"
"1873","22465_1",22465,1,"TABLET;ORAL","EQ 200MG BASE",1,"VOTRIENT","PAZOPANIB HYDROCHLORIDE","1",1,22465,1,"Prescription"
"1874","22505_1",22505,1,"POWDER;SUBCUTANEOUS","EQ 1MG BASE/VIAL",0,"EGRIFTA","TESAMORELIN ACETATE","0",1,22505,1,"Prescription"
"1875","22518_1",22518,1,"AEROSOL, METERED;INHALATION","0.005MG/INH;0.1MG/INH",1,"DULERA","FORMOTEROL FUMARATE; MOMETASONE FUROATE","1",1,22518,1,"Prescription"
"1876","22526_1",22526,1,"TABLET;ORAL","100MG",1,"ADDYI","FLIBANSERIN","1",1,22526,1,"Prescription"
"1877","22537_1",22537,1,"TABLET; ORAL","150MG;200MG;30MG",0,"LAMIVUDINE, NEVIRAPINE, AND STAVUDINE","LAMIVUDINE, NEVIRAPINE, AND STAVUDINE","",4,22537,1,"None (Tentative Approval)"
"1878","22549_1",22549,1,"POWDER;INHALATION","10MG",1,"ADASUVE","LOXAPINE","1",1,22549,1,"Prescription"
"1879","22555_1",22555,1,"FOR SOLUTION;INTRAVESICAL","100MG/VIAL",1,"CYSVIEW KIT","HEXAMINOLEVULINATE HYDROCHLORIDE","1",1,22555,1,"Prescription"
"1880","22575_1",22575,1,"INJECTABLE;INTRAVENOUS","400 UNITS/VIAL",0,"VPRIV","VELAGLUCERASE ALFA","0",1,22575,1,"Prescription"
"1881","22580_1",22580,1,"CAPSULE, EXTENDED RELEASE;ORAL","EQ 3.75MG BASE;23MG",1,"QSYMIA","PHENTERMINE HYDROCHLORIDE; TOPIRAMATE","0",1,22580,1,"Prescription"
"1882","40058_1",40058,1,"SUPPOSITORY;RECTAL","25MG",0,"PROCHLORPERAZINE","PROCHLORPERAZINE","1",1,40058,1,"Prescription"
"1883","40074_1",40074,1,"SOLUTION/DROPS;OPHTHALMIC","0.5%",0,"PROPARACAINE HYDROCHLORIDE","PROPARACAINE HYDROCHLORIDE","0",1,40074,1,"Prescription"
"1884","40091_1",40091,1,"TABLET;ORAL","500MG",0,"SULFADIAZINE","SULFADIAZINE","1",1,40091,1,"Prescription"
"1885","40177_1",40177,1,"ELIXIR;ORAL","2MG/5ML",0,"TRIHEXYPHENIDYL HYDROCHLORIDE","TRIHEXYPHENIDYL HYDROCHLORIDE","1",1,40177,1,"Prescription"
"1886","40209_1",40209,1,"TABLET;ORAL","EQ 1MG BASE",0,"TRIFLUOPERAZINE HYDROCHLORIDE","TRIFLUOPERAZINE HYDROCHLORIDE","0",1,40209,1,"Prescription"
"1887","40249_1",40249,1,"TABLET, EXTENDED RELEASE;ORAL","100MG",0,"ORPHENADRINE CITRATE","ORPHENADRINE CITRATE","0",1,40249,1,"Prescription"
"1888","40313_1",40313,1,"SYRUP;ORAL","15MG/5ML",0,"PREDNISOLONE","PREDNISOLONE","0",1,40313,1,"Prescription"
"1889","40519_1",40519,1,"INJECTABLE;INJECTION","50MG/ML",0,"DIMENHYDRINATE","DIMENHYDRINATE","1",1,40519,1,"Prescription"
"1890","40590_1",40590,1,"TABLET;ORAL","100MG;1MG",0,"ERGOTAMINE TARTRATE AND CAFFEINE","CAFFEINE; ERGOTAMINE TARTRATE","1",1,40590,1,"Prescription"
"1891","40618_1",40618,1,"TABLET;ORAL","0.5MG;500MG",0,"PROBENECID AND COLCHICINE","COLCHICINE; PROBENECID","0",1,40618,1,"Prescription"
"1892","40633_1",40633,1,"TABLET;ORAL","5MG",0,"BETHANECHOL CHLORIDE","BETHANECHOL CHLORIDE","0",1,40633,1,"Prescription"
"1893","40649_1",40649,1,"SYRUP;ORAL","15MG/5ML;6.25MG/5ML",0,"PROMETHAZINE DM","DEXTROMETHORPHAN HYDROBROMIDE; PROMETHAZINE HYDROCHLORIDE","1",1,40649,1,"Prescription"
"1894","40654_1",40654,1,"SYRUP;ORAL","5MG/5ML;6.25MG/5ML",0,"PHENYLEPHRINE HYDROCHLORIDE AND PROMETHAZINE HYDROCHLORIDE","PHENYLEPHRINE HYDROCHLORIDE; PROMETHAZINE HYDROCHLORIDE","1",1,40654,1,"Prescription"
"1895","40751_1",40751,1,"TABLET;ORAL","50MG",0,"IMIPRAMINE HYDROCHLORIDE","IMIPRAMINE HYDROCHLORIDE","0",1,40751,1,"Prescription"
"1896","40797_1",40797,1,"TABLET;ORAL","200MG",0,"MEPROBAMATE","MEPROBAMATE","0",1,40797,1,"Prescription"
"1897","40829_1",40829,1,"TABLET, EXTENDED RELEASE;ORAL","12MG",0,"CHLORPHENIRAMINE MALEATE","CHLORPHENIRAMINE MALEATE","1",2,40829,1,"Over-the-counter"
"1898","40910_1",40910,1,"TABLET;ORAL","325MG;4.8355MG",0,"OXYCODONE AND ASPIRIN","ASPIRIN; OXYCODONE HYDROCHLORIDE","0",1,40910,1,"Prescription"
"1899","50023_2",50023,2,"SUSPENSION/DROPS;OPHTHALMIC","0.1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML",1,"MAXITROL","DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE","1",1,50023,2,"Prescription"
"1900","50114_1",50114,1,"INJECTABLE;INJECTION","60UMOLAR",1,"PRE-PEN","BENZYLPENICILLOYL POLYLYSINE","1",1,50114,1,"Prescription"
"1901","50138_1",50138,1,"INJECTABLE;INJECTION","300,000 UNITS/ML;300,000 UNITS/ML",1,"BICILLIN C-R","PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE","1",1,50138,1,"Prescription"
"1902","50141_1",50141,1,"INJECTABLE;INJECTION","600,000 UNITS/ML",1,"BICILLIN L-A","PENICILLIN G BENZATHINE","1",1,50141,1,"Prescription"
"1903","50356_1",50356,1,"SUSPENSION/DROPS;OTIC","EQ 3MG BASE/ML;10MG/ML;EQ 3.3MG BASE/ML;0.5MG/ML",1,"COLY-MYCIN S","COLISTIN SULFATE; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; THONZONIUM BROMIDE","1",1,50356,1,"Prescription"
"1904","50417_1",50417,1,"OINTMENT;OPHTHALMIC","EQ 400 UNITS/GM;EQ 3.5MG BASE/GM;EQ 10,000 UNITS/GM",1,"LUMI-SPORYN","BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE","0",1,50417,1,"Prescription"
"1905","50480_1",50480,1,"SUSPENSION;ORAL","EQ 50MG BASE/5ML",1,"VIBRAMYCIN","DOXYCYCLINE CALCIUM","1",1,50480,1,"Prescription"
"1906","50514_1",50514,1,"SUSPENSION;OPHTHALMIC","5%",1,"NATACYN","NATAMYCIN","1",1,50514,1,"Prescription"
"1907","50557_1",50557,1,"GEL;TOPICAL","5%;3%",1,"BENZAMYCIN","BENZOYL PEROXIDE; ERYTHROMYCIN","1",1,50557,1,"Prescription"
"1908","50558_2",50558,2,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS","EQ 750MG BASE/VIAL",1,"ZINACEF","CEFUROXIME SODIUM","1",1,50558,2,"Prescription"
"1909","50567_1",50567,1,"SOLUTION/DROPS;OPHTHALMIC","10,000 UNITS/ML;EQ 1MG BASE/ML",1,"POLYTRIM","POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE","1",1,50567,1,"Prescription"
"1910","50577_1",50577,1,"INJECTABLE;INJECTION","1GM/VIAL",1,"ZANOSAR","STREPTOZOCIN","1",1,50577,1,"Prescription"
"1911","50578_1",50578,1,"INJECTABLE;INJECTION","500MG/VIAL",1,"FORTAZ","CEFTAZIDIME","1",1,50578,1,"Prescription"
"1912","50586_1",50586,1,"SUSPENSION/DROPS;OPHTHALMIC","EQ 0.3% BASE;1%",1,"PRED-G","GENTAMICIN SULFATE; PREDNISOLONE ACETATE","1",1,50586,1,"Prescription"
"1913","50588_1",50588,1,"INJECTABLE;INJECTION","EQ 1GM BASE/VIAL",1,"CEFOTAN","CEFOTETAN DISODIUM","0",1,50588,1,"Prescription"
"1914","50734_1",50734,1,"INJECTABLE;INJECTION","1MG/ML",1,"IDAMYCIN PFS","IDARUBICIN HYDROCHLORIDE","1",1,50734,1,"Prescription"
"1915","50747_1",50747,1,"INJECTABLE; INJECTION","500MG",2,"SYNERCID","QUINUPRISTIN; DALFOPRISTIN","",1,50747,1,"Prescription"
"1916","50748_1",50748,1,"INJECTABLE;INTRAVENOUS","350MG/VIAL;150MG/VIAL",1,"SYNERCID","DALFOPRISTIN; QUINUPRISTIN","1",1,50748,1,"Prescription"
"1917","50778_1",50778,1,"INJECTABLE;INJECTION","200MG/100ML (2MG/ML)",1,"ELLENCE","EPIRUBICIN HYDROCHLORIDE","1",1,50778,1,"Prescription"
