"ingredients","concept_codes","concept_ids","latest_xml_id","latest_zip_id",
"rufinamide","69036","19006586","c0d2c9e4-ab01-4809-9f1a-9ad4263d0785","20220401_1e671632-d5bd-499a-ba06-0d1dc0d99622"
"ruxolitinib","1193326","40244464","aa575c2b-fdbe-48b0-b045-fbd6dcb7d430","20220115_f1c82580-87ae-11e0-bc84-0002a5d5c51b"
"sacituzumab","2360231","1145484","3c78bca2-35cf-454f-9d0e-07572735c3d1","20211111_57a597d2-03f0-472e-b148-016d7169169d"
"sacrosidase","214817","951980","c6adc0a2-53e2-456b-9b7b-e8c7df6c2efc","20210826_d613bb7f-c3f4-462e-81a2-da2347cc4b6b"
"sacubitril, valsartan","1656328, 69749","46275719, 1308842","93d45aeb-b1b4-464d-898b-529d3cbd35c2","20220219_000dc81d-ab91-450c-8eae-8eb74e72296f"
"safinamide","1922448","1594333","d84dbc4d-3215-ca37-e053-2995a90a4864","20220219_c4d65f28-983f-42b4-bb23-023ae0fe81b2"
"salicylic acid","9525","964407","f3624842-c107-40f2-b7e0-2cb82c681cf1","20220225_27c9095e-7d3b-46b0-bf34-e34bf815f77d"
"salmeterol","36117","1137529","f4ba5634-f97e-4581-a528-eb0f24e486a0","20220304_12d9728e-6b5c-4aee-bfb0-745e542ed2e4"
"salmeterol, fluticasone","36117, 41126","1137529, 1149380","5cb9e0e4-1c46-4129-9257-5d2733852272","20220325_ce347bf4-4cc1-46dc-b5f1-6f8ff48da84b"
"salmon calcitonin","36118","1537655","ce709efb-6b26-444c-8493-b6bc9f0b3fda","20211123_ece693d8-1832-4b85-8736-819163ba56c1"
"Salmonella typhi Ty21a live antigen","762595","523202","31fe1e75-da67-4e6d-a529-8b82905dad45","20110323_31fe1e75-da67-4e6d-a529-8b82905dad45"
"salsalate","36108","1137460","e8107b4c-5493-4a74-a88a-94298d483f5e","20220331_52021032-7ab6-48e0-b290-994bae0e44cc"
"sapropterin","753340","19021959","2607ac79-fdb9-4688-b322-0c351d8eb20e","20211221_83bf50fd-f70c-037a-5c8f-b32f69208d20"
"saquinavir","83395","1746244","a9982b9f-49dc-474b-8179-da91897a7237","20210630_c00d1607-ac36-457b-a34b-75ad74f9cf0a"
"sarecycline","2059018","35200881","6655b60c-f3b7-11eb-85b4-0800200c9a66","20210804_b200957c-3004-4988-be97-9fd619a83649"
"sargramostim","69634","1308432","37766020-0277-44b8-a05c-2cc8f932f965","20210504_bb9a3820-f31a-4dd9-bef4-97094c01a398"
"sarilumab","1923319","1594587","c30777b0-0e4c-4f20-b42c-2b29c984220b","20210413_827bc01c-d379-4266-a18c-c7f904b76af3"
"satralizumab","2391541","37002573","5e6babbb-b85a-41f3-8953-84d99f45f208","20220316_64c156a4-9bad-4d45-a294-0733c141f47b"
"saxagliptin","857974","40166035","faa525bd-c66c-4c61-8edb-d5985e388d63","20210808_c5116390-e0fe-4969-94cb-e9de5165fbab"
"scopolamine","9601","965748","b44e2969-78ee-404d-b910-f4eacab7332d","20220310_2a6f9aaf-a70a-481f-a82b-1dcaaadc185b"
"sebelipase alfa","1726975","35604495","0d54fb95-62d6-401e-a06d-7bb13a443c88","20211203_83a77b9d-42f0-4645-8420-786285da7326"
"secnidazole","36314","19037983","b737d9e9-a5d6-4dd6-a71c-bf5cc0a317f1","20220210_551e43d5-f700-4d6e-8029-026f8a8932ff"
"secobarbital","9624","766067","6698bc44-b971-49cc-a5de-11e569493c59","20070914_6698bc44-b971-49cc-a5de-11e569493c59"
"secretin human, synthetic","606396","19084212","ce52186f-08a7-8c85-e053-2995a90a4e41","20211020_b4dfe70f-0a86-4488-9ba1-dcd8f86cbfcd"
"secukinumab","1599788","45892883","a95aa0c9-5558-4bac-8645-4cc37dd689f6","20211224_77c4b13e-7df3-42d4-81db-3d0cddb7f67a"
"segesterone, ethinyl estradiol","2055978, 4124","35200483, 1549786","ede6f8eb-11da-4368-ae10-f8ac2c7f7f62","20210128_37bb9ebd-2e99-4453-bbe6-9dd4a2897193"
"selegiline","9639","766209","d438c3dd-f892-2382-e053-2a95a90af6cf","20211229_040a97e5-efd1-4a2f-b737-2f13e5366d70"
"selenious acid","36344","19038024","03e692ec-1d5a-4944-af36-a25c04dd86c1","20201024_49324999-50e3-43ed-a8dd-156d6dbedd9f"
"selenium sulfide","36345","938061","d916958d-97c3-c4ec-e053-2a95a90a77d8","20220301_d9165c56-4c78-8d5a-e053-2995a90a6b2e"
"selexipag","1729002","35604848","528f1900-3262-4007-9d1b-a8eb7034b5e1","20211103_a7a23b87-f892-4e2c-8e2e-ebf841220f90"
"selpercatinib","2370147","1145791","c76a3069-8c7e-4efd-ac8e-a295f77cef89","20210212_7fa848ba-a59c-4144-9f52-64d090f4d828"
"selumetinib","2289380","37499520","29434d42-e13c-4318-8239-784811cf5a07","20220106_7d042c61-f28f-4ab5-ab10-d7558c0d49ff"
"semaglutide","1991302","793143","58ce6cec-07d0-4eae-864d-934aba07a9f4","20211002_27f15fac-7d98-4114-a2ec-92494a91da98"
"sennosides, USP","36387","938268","5a42b29a-d47a-4c3e-aeeb-d93415d715f9","20121017_1283a8ff-00f4-11af-4357-ae102066fe65"
"sertaconazole","36435","939134","c5d11596-8c13-483a-93f9-f7016fb8c663","20210507_821073f7-33f6-464d-baed-f66d97987d6d"
"sertraline","36437","739138","dfc0f5e1-2242-41bc-ad38-a36c424b4043","20220331_5c5b5d44-1efd-4853-80a6-3dcb21d5010f"
"sevelamer","214824","952004","2622332c-bf61-49c2-92b0-cc7dd09f62ca","20220402_ee9da697-2d55-48e5-8e03-c64c8aaf1fb8"
"sevoflurane","36453","19039298","5109017d-cf57-4491-bf3f-d786e39f9061","20220325_c9aa6489-5a36-44ed-9512-b996833d82f7"
"short ragweed pollen extract","896135","40171301","92d8e02d-46b4-09b2-e053-2a95a90a0cb2","20190919_1482f8a2-c2c0-45a1-8e90-b427227f0b28"
"sildenafil","136411","1316262","90ddbeb1-19e8-42d1-a112-41a3b4ec5041","20220331_6939f4cc-45d8-45b7-8fd9-9d384aa43a5a"
"silk allergenic extract, domestic goat skin extract, domestic cow skin extract, guinea pig skin extract, horse skin extract, house mouse skin extract, hog skin extract, duck feather extract, goose feather extract, chicken feather extract, dog skin extract, hamster skin extract, Mongolian gerbil skin allergenic extract, European rabbit skin extract, rat skin extract","314455, 852252, 852256, 852298, 852479, 852693, 852839, 892851, 894783, 894934, 894987, 895062, 895070, 895195, 895279","19080368, 40161754, 40161750, 40161213, 40161813, 40161845, 40161809, 40170531, 40170741, 40170420, 40170483, 40170818, 40170937, 40170979, 40171114","1689799a-e4a1-4882-859e-be9c4e31d6ee","20091218_f1eabfd7-c87c-4123-822a-0bcf9f890fa2"
"silk allergenic extract, domestic goat skin extract, domestic cow skin extract, guinea pig skin extract, horse skin extract, Syrian hamster skin extract, house mouse skin extract, hog skin extract, duck feather extract, goose feather extract, chicken feather extract, dog skin extract, Mongolian gerbil skin allergenic extract, European rabbit skin extract, rat skin extract","314455, 852252, 852256, 852298, 852479, 852663, 852693, 852839, 892851, 894783, 894934, 894987, 895070, 895195, 895279","19080368, 40161754, 40161750, 40161213, 40161813, 40161482, 40161845, 40161809, 40170531, 40170741, 40170420, 40170483, 40170937, 40170979, 40171114","d877e2c0-e17b-4d3e-ba6a-c2a3cd27e025","20091218_9f1e3612-f877-471c-88e0-41e41439ac15"
"silodosin","720825","19012925","d21c9825-8f24-fb07-e053-2a95a90a4b29","20211202_365a86b3-748a-465d-b489-dba1479be670"
"silver nitrate","9789","966913","a661664e-57a8-4ef1-aa70-fa08e1c32a68","20191206_6956c883-fc1b-49be-97bc-e642e0aa907d"
"silver sulfadiazine","9793","966956","db85f012-9ade-291e-e053-2a95a90a25a8","20220401_993aba22-60cc-4431-b529-90b4ef197848"
"simvastatin","36567","1539403","db708f81-e1b5-d844-e053-2995a90a8a96","20220331_0e21efc6-5106-4381-8b06-31db3b70af18"
"simvastatin, niacin","36567, 7393","1539403, 1517824","85d265f2-9b74-42d3-9b33-c34573be8c1e","20101004_dd749fb9-e279-4958-9534-ad75a5b6754b"
"sincalide","9800","19067803","e695b1e8-2f7e-16ee-5cee-3dd50ce4857c","20190105_1408aabb-6982-48e5-ae9f-504ec43b0003"
"sinecatechins","753346","921956","e25d94c3-0838-41c0-92cb-ec04bf8165b9","20210822_2c1cd745-79ab-487d-b759-995794cedb92"
"siponimod","2121085","1510913","b9e1f81f-0cf2-45f0-8505-42dcd0b2f4f2","20220303_44492772-5aed-4627-bd85-e8e89f308bb3"
"sirolimus","35302","19034726","d5dfc328-99da-5245-e053-2a95a90a329d","20220119_6a85ad01-8144-4d9c-e053-2991aa0a4f85"
"sisal fiber allergenic extract, jute fiber allergenic extract, flaxseed allergenic extract","851882, 852412, 901351","40162251, 40161738, 40172135","de8ac52f-f946-4ae1-a219-362c06931040","20091218_3b3055a8-9195-42b0-a65d-1c794420fe5f"
"sisal fiber allergenic extract, tobacco leaf allergenic extract, jute fiber allergenic extract, flaxseed allergenic extract","851882, 852062, 852412, 901351","40162251, 40162187, 40161738, 40172135","f70401b9-9617-41a7-a0c6-ded6f6efa9fa","20091218_fb086079-a3f1-458e-8910-2e72c7eae87c"
"sitagliptin","593411","1580747","52b31a35-aef6-4228-9042-e23c0c4f1205","20220312_39253ddd-0245-43b1-ad28-d5923983afb4"
"sitagliptin, metformin","593411, 6809","1580747, 1503297","36188f52-07db-41d9-92b5-297adf8b54e9","20211215_64beb3d2-3aeb-4cd5-ba11-dacf6c9a5b50"
"sodium acetate","56443","19077884","3fee562e-a285-4700-89df-b34185927684","20210601_dfa26fd6-53dd-499c-8c40-fd0623d2c8f1"
"sodium acetate, sodium gluconate, magnesium chloride, potassium chloride, sodium chloride","56443, 56476, 6579, 8591, 9863","19077884, 19078092, 19092849, 19049105, 967823","fb4787e3-9f4b-4352-8d8d-04031a981264","20220107_c1dba90e-4de9-4488-9be3-64a6ac5f8d93"
"sodium bicarbonate","36676","939506","d8516f38-6f93-32d1-e053-2995a90a96bf","20220219_d8516f38-6f92-32d1-e053-2995a90a96bf"
"sodium bicarbonate, magnesium hydroxide, omeprazole","36676, 6581, 7646","939506, 992956, 923645","cc8ef530-dd8c-40f5-af7e-4622c9e01d52","20070319_cc8ef530-dd8c-40f5-af7e-4622c9e01d52"
"sodium bicarbonate, omeprazole","36676, 7646","939506, 923645","00549015-8d70-46e3-b7a7-5993e6d858ca","20220322_cd6868b9-5824-442b-8d65-4db29ecb70a4"
"sodium chloride","9863","967823","e8a3dcb0-1f0c-435b-8e7b-8fedcb2f1be8","20220315_f2475fa3-ab1d-4b81-8127-b58cd0790a54"
"sodium citrate, sodium chloride","56466, 9863","977968, 967823","951bbc0b-7acf-4cbc-bf02-b54ee4603a20","20210526_6fa432f1-7cde-4840-80f0-1be19a76f318"
"sodium ferric gluconate complex","261435","1399177","07ce6987-8136-40fd-8cab-84f8ac73a0d0","20220330_b25b34ab-9cf1-4a2b-bdf2-5eaf66625999"
"sodium fluoride","9873","19069022","d7c230f9-bfe4-f3b0-e053-2a95a90a006d","20220212_5e816186-519e-606e-e053-2a91aa0a3460"
"sodium nitrite","9894","19069907","9b5328bf-b20d-4fc6-b776-12338075a66c","20220319_52f01c6e-172a-47a9-98a6-9eab7651a032"
"sodium phosphate","36709","939871","e6edede7-3573-41d4-ab6f-afeb62355815","20200409_b46c0b17-c49b-4791-913f-3e6e1fdbe88e"
"sodium phosphate, dibasic, potassium phosphate, sodium acetate, sodium gluconate, magnesium chloride, potassium chloride, sodium chloride","236719, 34322, 56443, 56476, 6579, 8591, 9863","991710, 19027362, 19077884, 19078092, 19092849, 19049105, 967823","e9350a07-ea60-46e4-9ed5-81cc371f9696","20200516_7e8fe27f-ff82-48c1-9bf6-3c589c8e985d"
"sodium phosphate, monobasic, potassium phosphate","235496, 34322","990499, 19027362","4efeed5a-eb9c-4923-b2d1-4a8d6b55a589","20210813_9f446400-c403-4971-879e-1341f7f7d9da"
"sodium phosphate, monobasic, sodium phosphate, dibasic","235496, 236719","990499, 991710","cdca6a44-4227-ed63-e053-2a95a90a7261","20211221_e2fcc382-6fac-4438-ad02-ebc8528dd59a"
"sodium phosphate, monobasic, sodium phosphate, dibasic, potassium phosphate","235496, 236719, 34322","990499, 991710, 19027362","50cc4376-bcf5-47e9-b100-a16449afeb5f","20210813_83376725-ee0f-40ad-bd90-31a61b9445cf"
"sodium polystyrene sulfonate","56512","19078126","4dd2d177-1b29-4be7-a227-0c2dc3a55fee","20220405_a9ed75ff-0adc-498e-b230-1d14f3eade64"
"sodium tetradecyl sulfate","9913","19070012","ddecdc4b-0bd4-4b20-a0ac-3c0fa542c14f","20211130_f1756c28-dcd2-4b49-be62-07ca20682018"
"sodium thiosulfate","36726","940004","3246c151-2b74-4636-ba0c-79e628a22594","20220319_82f55408-2de9-463d-85e8-b39c3b259f0b"
"sodium thiosulfate, sodium nitrite","36726, 9894","940004, 19069907","a5334428-c05a-464b-b6ba-c437c3984283","20220319_ff4941b3-9901-4aab-adcf-c5327bede34e"
"sodium zirconium cyclosilicate","2047628","1510687","4a90d407-56c8-4ff7-8485-c4d414732266","20211030_90bf8e28-748d-4e4b-a19f-9cf483370eff"
"sofosbuvir","1484911","44785094","3a0c5d9f-0b83-414f-9e00-1e8a3e66872f","20210420_80beab2c-396e-4a37-a4dc-40fdb62859cf"
"sofosbuvir, ledipasvir","1484911, 1591922","44785094, 45775020","6122d2f4-19e4-4aae-89ce-bef7bfc5cb3e","20210702_f4ec77e4-bae8-4db0-b3d5-bde09c5fa075"
"sofosbuvir, velpatasvir","1484911, 1799206","44785094, 36249204","416da79c-b65e-45a8-bd69-b5ee2eae8eab","20210626_d0c1a945-4440-4b5c-81aa-693ed3db597c"
"sofosbuvir, velpatasvir, voxilaprevir","1484911, 1799206, 1939323","44785094, 36249204, 793741","e2a26547-0e73-442c-9a9b-b8e0ef1ab298","20191205_17ffc094-8ca7-45d2-80d8-fd043bc9a221"
"solifenacin","322167","916005","8b8bc113-cf28-40be-96fd-9d89f67a3219","20220218_db6c24ae-e44b-456c-8e73-5961313ccf08"
"solriamfetol","2121751","1510970","9fb5187b-ebcf-4bce-95f8-9532ac3a7cda","20211103_2f30ab12-20e1-4391-9359-24b23a21578d"
"somatropin","61148","1584910","c8a2d152-1765-431b-af1f-bca58d22421d","20220203_c04b1b2c-5484-4a5d-887a-3f7ace8388a1"
"sonidegib","1659191","46275491","552ef9d7-99ab-4551-abc8-34c17003bdb8","20220119_028312dc-d155-4fd5-8abd-6bb9f011d3cc"
"sorafenib","495881","1363387","347ec24f-101b-403d-a5bb-539a8afdfca5","20220325_b7919013-1511-44f0-a759-3fa78a9fa178"
"sorbitol","9945","970011","f1aaf464-688c-4d0d-8e5d-eacf65b8e27e","20210105_aea0b5a1-444b-4330-a3ce-26485dbbfe75"
"sotalol","9947","1370109","db0d5368-351c-48bc-e053-2a95a90a8e66","20220326_e6ea445d-4d7c-4c32-83a7-e7683a56075b"
"soybean oil","9949","19070224","c0e8e437-46b4-446e-9262-5722e4fc2641","20210402_193290b1-a0a1-4054-a22a-de5c9e7a8b73"
"spinosad","299081","40172543","a73026ce-bcbf-4921-9bb0-da652b2c6def","20210521_8e87bd3b-db25-4e97-bf57-96c875f67ce1"
"spironolactone","9997","970250","16683cbd-f833-40d0-ae1b-6526c06f6276","20220312_07504afc-f0b6-40f6-8719-cd1c3e67fc35"
"stannous fluoride","10030","1036094","d70dcc83-25ca-3eb9-e053-2a95a90a5c02","20220203_de19f0ea-7446-493d-b766-c678c727a1af"
"stavudine","59763","1781406","526581aa-de87-4f2b-8108-85edde0b2d37","20190118_17e597bc-d663-4d8e-a5d3-39816b628996"
"stiripentol","2054968","35200286","21ec5bcf-8d8a-40a4-970a-348a1d8090c4","20211203_58304ba8-9779-4658-811e-94ffe08c3f16"
"streptomycin","10109","1836191","251c21ce-4db9-402b-b95d-8bbfebfe4278","20190814_abd1f64e-4283-4370-aae8-3666316aa36e"
"streptozocin","10114","19136210","c1e21009-a1e7-43e5-b072-75589fa05650","20210220_15d161ed-9e7b-4c92-ba45-0556d2423e67"
"succimer","3446","1728909","99820b99-64be-998b-e053-2995a90a7fb5","20191213_62035612-9505-3a3f-1ac8-e2dbd711d24e"
"succinylcholine","10154","836208","db389b91-55dd-49a7-b7cc-78533d508eb6","20220312_a1e5d29f-111e-4a44-addf-beeb6ea81711"
"sucralfate","10156","1036228","569fe600-dc59-44ab-8bb9-48ba0c4204ad","20220317_cbfbe146-5d42-4a55-9050-df2b5581487a"
"sucroferric oxyhydroxide","1484283","44785066","d3d37e48-a459-3f8c-e053-2995a90a820e","20211231_237da26c-f38c-4faa-93ad-735e71c9d0c1"
"sufentanil","56795","19078219","2b2b98f6-225d-4d67-80f5-720e65051478","20220205_95e639db-1ca3-4328-b347-7ea348f6cc72"
"sugammadex","1726988","35604506","172e8b27-1da9-43e1-afd7-5ad07f785e1f","20210713_5171d883-fe8f-482c-97ab-40b00975b64a"
"sulbactam, ampicillin","10167, 733","1836241, 1717327","810bc8f5-f265-438e-b8d0-a082ba9a5fe4","20220223_2709e9fc-2341-4382-af72-c2e3201bd77a"
"sulconazole","37319","940535","fc60cb89-7eba-463c-91b9-1b21cd8637a5","20210119_cf6f4340-940c-4a61-b675-456e3297d810"
"sulfacetamide","10169","1036252","6936177e-fec2-4ec0-b81d-af6d0bd43dc6","20220217_5530fb5f-728b-4a10-a345-01cd749a2684"
"sulfacetamide, fluorometholone","10169, 4491","1036252, 955583","9d71d7fd-2b25-4163-922f-018ed8c5171f","20070223_9d71d7fd-2b25-4163-922f-018ed8c5171f"
"sulfacetamide, prednisolone","10169, 8638","1036252, 1550557","d6a9345c-08c1-2308-e053-2995a90a14fa","20220129_9c6ee8db-bc4f-4def-b6da-b55961bc8b4b"
"sulfacetamide, sulfur","10169, 10223","1036252, 1036525","db857027-0176-e452-e053-2995a90a4df5","20220402_db857027-0175-e452-e053-2995a90a4df5"
"sulfadiazine","10171","1836391","8993651b-fff6-4e3f-9b60-78587bc9bcee","20211228_8993651b-fff6-4e3f-9b60-78587bc9bcee"
"sulfamethizole, oxytetracycline, phenazopyridine","10179, 7821, 8120","1036425, 925952, 933724","BE27854A-A805-4300-9729-ACCD1B7F226F","20060725_BE27854A-A805-4300-9729-ACCD1B7F226F"
"sulfamethoxazole, trimethoprim","10180, 10829","1836430, 1705674","d9177a37-d60c-407a-e053-2a95a90a14e2","20220324_daeac206-805d-87a5-e053-2995a90ade42"
"sulfasalazine","9524","964339","db73c07c-0a75-b8bc-e053-2995a90ad6aa","20220331_40820f22-daf6-45b1-a64b-271cf6738c17"
"sulfisoxazole, erythromycin","10207, 4053","1836503, 1746940","60d1aea0-f106-4b20-8ef4-7a80e37f8a50","20110121_60d1aea0-f106-4b20-8ef4-7a80e37f8a50"
"sulfuric acid, sulfonated phenol","10231, 236718","1036600, 991706","d208b68b-9c84-c2a0-e053-2a95a90a351b","20211201_15d22ca4-503e-2751-e054-00144ff8d46c"
"sulindac","10237","1236607","28e0586b-7f72-4fd0-b353-8e05b48ae1ef","20220405_d8b9d517-5dd4-4c6b-8aa0-736bce87e7b4"
"sumatriptan","37418","1140643","76d6f706-19c4-452f-a0cc-db656b6a0266","20220402_f235152e-dd8d-4679-9d9f-404fe5ff4fba"
"sumatriptan, naproxen","37418, 7258","1140643, 1115008","b5658abd-46a6-4927-8824-ea7cfe83141a","20220123_5762bbe6-bddf-495c-adf8-9096f98a3a9c"
"sunitinib","357977","1336539","d34e742f-2268-4754-80e3-3dd5346c19b7","20220325_4dbfcc02-dacc-4f0c-9f41-095783b68e27"
"suprofen","10255","1036636","8de2c303-5d99-46b6-ad6d-a4caadea3604","20080313_8de2c303-5d99-46b6-ad6d-a4caadea3604"
"suvorexant","1547099","45775760","16cfe89b-8b54-4bed-8699-99bd20259f56","20210430_e5b72731-1acb-45b7-9c13-290ad12d3951"
"synthetic conjugated estrogens, A","253166","1596779","f0646bea-d356-441c-8b53-a89245a3762c","20101220_1cd07b54-f66f-4040-9058-462324267196"
"synthetic conjugated estrogens, B","618365","1586808","4d771c59-9794-43b9-bef4-5fdf96c2fe80","20101001_c0625060-29c7-4cda-b6f9-cfa15e59775e"
"tacrolimus","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3"
"tadalafil","358263","1336926","affacb88-4af3-4ce9-961b-7fc37b169e9a","20220315_affacb88-4af3-4ce9-961b-7fc37b169e9a"
"tafamidis","1545063","45774701","e909b6dc-f772-4011-9cfc-baeb83cbfecb","20210610_1b4121ee-a733-4456-a917-be2603477839"
"tafasitamab","2387211","37002368","1b090934-c99f-4232-9a57-9467e86e5134","20210608_ec13ac6b-bfde-4e84-907a-83bd69584d95"
"tafenoquine","2054023","35200201","1ea81964-b3a3-42e1-9d3c-fbd5fed5d921","20211202_5cf989d5-36f5-4561-a30b-9fcb9deb6b6a"
"tafluprost","1244607","42709325","01a2a304-9308-44dd-9c0f-db4d24757f5b","20211111_a3173c26-0e19-47af-a01c-3fc06b2700d1"
"tagraxofusp","2109055","1356361","1562a372-e358-455c-a18d-5813d8c882e8","20220201_80eb1080-fe20-4af0-b2a5-a67999923fa8"
"talazoparib","2099704","35201068","0a4af2c6-fb47-4122-b94c-dc24945e3be0","20220204_f2423edd-6d24-495c-aec1-c2f457f08d9a"
"talc","10323","1036667","cd2679a5-ffc0-1611-e053-2a95a90acedd","20211001_c94e51d9-beef-4b06-e053-2a95a90a754a"
"taliglucerase alfa","1291609","42800246","aa4f6840-cfc0-4910-a918-1639006f1de3","20210708_fa3cbd5d-677c-4b19-9032-d9182cb69a83"
"tall oat grass pollen extract, yellow sweet clover pollen extract, Canadian bluegrass pollen extract, white sweet clover pollen extract, cultivated rye grass pollen extract, Sudan grass pollen extract, broadleaf cattail pollen extract, corn pollen extract, cultivated oat pollen extract, sugar beet pollen extract, Johnson grass pollen extract, smooth brome pollen extract, cheat grass pollen extract, salt grass pollen extract, quackgrass pollen extract, velvet grass pollen extract, western wheatgrass pollen extract, bahia grass pollen extract, canary grass pollen extract, wheat pollen extract, annual bluegrass pollen extract","1006506, 1014447, 1014731, 1014735, 1014774, 1098455, 1232637, 852015, 852114, 852132, 852136, 852217, 852225, 852329, 852343, 852514, 852659, 852673, 852697, 867361, 898404","40225727, 40228782, 40227802, 40228755, 40228147, 40237944, 42709317, 40161610, 40161642, 40162054, 40161256, 40162259, 40161602, 40162204, 40161857, 40162058, 40162104, 40161077, 40161676, 40167666, 40171977","0247493a-8221-44f5-afa6-071bde3bfac2","20091119_c7d383a6-94b8-4101-8a4c-fa7747a21468"
"tamoxifen","10324","1436678","3fe33f22-acfc-44cd-9b89-cf7166cf5a8b","20220326_9b8a4211-120f-4981-ad69-928accb97637"
"tamsulosin","77492","924566","dbd6b3e5-0e53-8ee4-e053-2a95a90a799e","20220405_f6b6aeab-bedd-4254-8811-4f65cf8a351f"
"tapentadol","787390","19026459","df84549d-352e-483f-b5f5-0e50e09c762e","20210727_77e6cb78-88b9-4488-8aa0-fd507083ff94"
"tasimelteon","1490468","44814600","334864a4-8a19-45f7-8630-c766e113d23c","20201210_ca4a9b63-708e-49e9-8f9b-010625443b90"
"taurine, threonine, tryptophan, arginine, tyrosine, valine, aspartate, alanine, glycine, histidine, isoleucine, leucine, lysine, methionine, glutamate, phenylalanine, proline, serine","10337, 10524, 10898, 1091, 10962, 11115, 42543, 426, 4919, 5340, 6033, 6308, 6536, 6837, 70602, 8156, 8737, 9671","19136716, 19000537, 19006186, 19006410, 19006692, 19007572, 19052059, 19052489, 962398, 19069149, 19082306, 19088571, 19092377, 19004724, 911486, 19035577, 19052736, 19066774","cd84a363-a12c-41a5-9bdf-a828d5ff33fe","20211002_2d212e10-7e08-4aeb-b63f-dcc927897769"
"taurine, threonine, tryptophan, arginine, tyrosine, valine, cysteine, aspartate, alanine, glycine, histidine, isoleucine, leucine, lysine, methionine, glutamate, phenylalanine, proline, serine","10337, 10524, 10898, 1091, 10962, 11115, 3024, 42543, 426, 4919, 5340, 6033, 6308, 6536, 6837, 70602, 8156, 8737, 9671","19136716, 19000537, 19006186, 19006410, 19006692, 19007572, 19010955, 19052059, 19052489, 962398, 19069149, 19082306, 19088571, 19092377, 19004724, 911486, 19035577, 19052736, 19066774","49eb2f11-79ad-47ec-8c8f-7ebbf0490285","20210819_9afdcc3e-0d06-47f4-86ca-40da48b2b02b"
"taurine, threonine, tryptophan, arginine, tyrosine, valine, cysteine, sodium metabisulfite, aspartate, alanine, glycine, histidine, sodium acetate, isoleucine, leucine, lysine, methionine, glutamate, phenylalanine, proline, serine, sodium chloride","10337, 10524, 10898, 1091, 10962, 11115, 3024, 36696, 42543, 426, 4919, 5340, 56443, 6033, 6308, 6536, 6837, 70602, 8156, 8737, 9671, 9863","19136716, 19000537, 19006186, 19006410, 19006692, 19007572, 19010955, 19039874, 19052059, 19052489, 962398, 19069149, 19077884, 19082306, 19088571, 19092377, 19004724, 911486, 19035577, 19052736, 19066774, 967823","c590a80e-58ac-41a8-ba32-b6ac1e479c53","20220312_cb6d23ff-3ec5-445a-acbe-f88fd57949bf"
"tavaborole","1543173","45776537","b59b2319-b3f4-4683-baec-572d00602acb","20220224_b59b2319-b3f4-4683-baec-572d00602acb"
"tazarotene","83947","947416","c36c5f4e-92f2-4d3b-8563-3b771b75b543","20220114_d941ff25-c221-4a55-8012-0dcf3bbcbbd1"
"tazemetostat","2274378","37498602","ab199b3e-d6dc-4b92-a205-bd6ad6e157f0","20200804_7db07b5f-4e22-467c-9c0a-f830b08dbb1d"
"tazobactam, piperacillin","37617, 8339","1741122, 1746114","6cdbf8bf-fcdb-4565-a6a6-2ef26c8efb66","20220130_2c8f06a2-49b2-4169-94ef-182d13d248bf"
"tecovirimat","2055104","35200354","c8b5cc9b-1cbd-486f-bb35-59b63263f253","20211208_fce826ab-4d6a-4139-a2ee-a304a913a253"
"tedizolid","1540825","45775686","3c405b9b-a1ef-4096-bd00-400b0a0e4be4","20211204_11d5c110-c48c-438f-9c7d-5adf99938534"
"teduglutide, ethanol","1364468, 448","43013171, 955372","b9133b47-b1c0-4c72-ad63-1fc7a5744aa8","20210212_66b69c1e-b25c-44d3-b5ff-1c1de9a516fa"
"tegaserod","139778","916943","2159f794-0f55-48b5-833c-ff1db7567bed","20200605_6a44eefe-fbe8-431c-a418-2571b26aa42e"
"telavancin","473837","40166675","ed26baa1-fb7b-485e-b53f-74694de6c086","20210106_5359b759-db7c-4672-9e8a-59c93869bd91"
"telithromycin","274786","1702911","ce3e7997-b925-4b07-994e-b2e699e0d3a1","20120511_ba1cca98-f350-4655-88e3-6ef990779fb9"
"telmisartan","73494","1317640","d91a8568-cce8-6a13-e053-2995a90ab1b6","20220301_9006b2f8-4904-40c1-99ab-75cae8f3c2e7"
"telotristat ethyl","1872441","1592541","f4b09385-651f-490c-957b-4cc57606a563","20210928_a4ac9d62-887c-4c8f-b04d-a5f31cec7c86"
"temazepam","10355","836715","3eaa634d-f8c5-4bdc-9479-02790f91c0c7","20220323_3ce42f0e-821e-4c9a-8f6b-60621628fd4b"
"temozolomide","37776","1341149","330e2d80-3c27-49ed-b81f-47a60b307f6b","20220121_046a9011-3911-4d3f-a15f-fbb56d5aad56"
"temsirolimus","657797","19092845","93ad7624-ea57-4fb4-b99f-5def9a34995a","20220218_95b7dc92-2180-42f1-8699-3c28f609e674"
"tenapanor","2199674","37496659","0b3e247c-3ec2-4b46-a2cf-b0a4b64bddb9","20210605_2102da5f-a1a0-4ac7-a1f6-38698cf7273a"
"tenecteplase","259280","19098548","e8494b23-5fc8-4084-8940-ae5c34b20fd5","20211217_739a3c53-caf6-40d6-a6af-84ce733a948b"
