"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase","fda_approval"
"599","nicotine","HA1E","trt_cp","down",-0.27583367566853,0.00400060943265449,0.00921379207612859,-0.783684637720335,-44.6675591253904,2241,-0.00996130535605457,100,31,"TRPA1","Acetylcholine receptor agonist",89594,"acetylcholine receptor agonist","CHAT, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB2, CHRNB3, CHRNB4, CYP19A1, TBXAS1, TRPA1","neurology/psychiatry","smoking cessation","Launched",TRUE
"600","nicotine","HA1E","trt_cp","down",-0.27583367566853,0.00400060943265449,0.00921379207612859,-0.783684637720335,-44.6675591253904,2241,-0.00996130535605457,100,31,"UGT1A4","Acetylcholine receptor agonist",89594,"acetylcholine receptor agonist","CHAT, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB2, CHRNB3, CHRNB4, CYP19A1, TBXAS1, TRPA1","neurology/psychiatry","smoking cessation","Launched",TRUE
"601","nicotine","HA1E","trt_cp","down",-0.27583367566853,0.00400060943265449,0.00921379207612859,-0.783684637720335,-44.6675591253904,2241,-0.00996130535605457,100,31,"UGT2B10","Acetylcholine receptor agonist",89594,"acetylcholine receptor agonist","CHAT, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB2, CHRNB3, CHRNB4, CYP19A1, TBXAS1, TRPA1","neurology/psychiatry","smoking cessation","Launched",TRUE
"602","nicotine","HA1E","trt_cp","down",-0.27583367566853,0.00400060943265449,0.00921379207612859,-0.783684637720335,-44.6675591253904,2241,-0.00996130535605457,100,31,"UGT2B11","Acetylcholine receptor agonist",89594,"acetylcholine receptor agonist","CHAT, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB2, CHRNB3, CHRNB4, CYP19A1, TBXAS1, TRPA1","neurology/psychiatry","smoking cessation","Launched",TRUE
"603","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"ABCC8","Sulfonylurea",3478,"sulfonylurea","ABCC8, KCNJ10, KCNJ11, PPARG","endocrinology","diabetes mellitus, hyperglycemia","Launched",TRUE
"604","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"CYP2C9","Sulfonylurea",3478,"sulfonylurea","ABCC8, KCNJ10, KCNJ11, PPARG","endocrinology","diabetes mellitus, hyperglycemia","Launched",TRUE
"605","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"KCNJ10","Sulfonylurea",3478,"sulfonylurea","ABCC8, KCNJ10, KCNJ11, PPARG","endocrinology","diabetes mellitus, hyperglycemia","Launched",TRUE
"606","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"KCNJ11","Sulfonylurea",3478,"sulfonylurea","ABCC8, KCNJ10, KCNJ11, PPARG","endocrinology","diabetes mellitus, hyperglycemia","Launched",TRUE
"607","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"PPARG","Sulfonylurea",3478,"sulfonylurea","ABCC8, KCNJ10, KCNJ11, PPARG","endocrinology","diabetes mellitus, hyperglycemia","Launched",TRUE
"608","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"HRH1","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"609","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE4A","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"610","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE4B","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"611","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE4C","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"612","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE4D","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"613","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE7A","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"614","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE7B","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"615","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE8A","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"616","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PDE8B","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"617","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"PGD","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor",3827,"histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched",TRUE
"618","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"HPRT1","Dehydrogenase inhibitor",2265,"dehydrogenase inhibitor","HPRT1, IMPDH1, PPAT","transplant, rheumatology","renal homotransplantation, rheumatoid arthritis","Launched",TRUE
"619","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"IMPDH1","Dehydrogenase inhibitor",2265,"dehydrogenase inhibitor","HPRT1, IMPDH1, PPAT","transplant, rheumatology","renal homotransplantation, rheumatoid arthritis","Launched",TRUE
"620","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"PPAT","Dehydrogenase inhibitor",2265,"dehydrogenase inhibitor","HPRT1, IMPDH1, PPAT","transplant, rheumatology","renal homotransplantation, rheumatoid arthritis","Launched",TRUE
"621","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"RAC1","Dehydrogenase inhibitor",2265,"dehydrogenase inhibitor","HPRT1, IMPDH1, PPAT","transplant, rheumatology","renal homotransplantation, rheumatoid arthritis","Launched",TRUE
"622","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"TPMT","Dehydrogenase inhibitor",2265,"dehydrogenase inhibitor","HPRT1, IMPDH1, PPAT","transplant, rheumatology","renal homotransplantation, rheumatoid arthritis","Launched",TRUE
"623","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"AKR1C2","Cyclooxygenase inhibitor",1302,"cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched",TRUE
"624","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"AKR1C3","Cyclooxygenase inhibitor",1302,"cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched",TRUE
"625","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"CYP2C9","Cyclooxygenase inhibitor",1302,"cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched",TRUE
"626","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"LTF","Cyclooxygenase inhibitor",1302,"cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched",TRUE
"627","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"PNLIP","Cyclooxygenase inhibitor",1302,"cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched",TRUE
"628","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"TF","Cyclooxygenase inhibitor",1302,"cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched",TRUE
"629","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"ABCC2","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"630","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"APOB","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"631","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"CCL2","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"632","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"CETP","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"633","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"CRP","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"634","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"HMGCR","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"635","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"LCAT","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"636","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"SELP","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"637","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"SLCO1B1","HMGCR inhibitor",4889,"HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched",TRUE
"638","timolol","HA1E","trt_cp","down",-0.2573270126651,0.0161436769251451,0.0334852327483285,-0.731104446211433,-38.9112003569835,2241,0.681456726405192,100,31,"ADRB1","Adrenergic receptor antagonist",5281056,"adrenergic receptor antagonist","ADRB1, ADRB2","ophthalmology","ocular hypertension, glaucoma","Launched",TRUE
"639","timolol","HA1E","trt_cp","down",-0.2573270126651,0.0161436769251451,0.0334852327483285,-0.731104446211433,-38.9112003569835,2241,0.681456726405192,100,31,"ADRB2","Adrenergic receptor antagonist",5281056,"adrenergic receptor antagonist","ADRB1, ADRB2","ophthalmology","ocular hypertension, glaucoma","Launched",TRUE
"640","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"APOA1","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"641","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"APOB","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"642","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"APOE","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"643","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"CYBA","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"644","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"CYP2C8","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"645","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"CYP2C9","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"646","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"F3","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"647","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"HMGCR","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"648","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"ICAM1","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"649","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"LDLR","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"650","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"RHOA","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"651","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"SELP","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"652","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"SERPINE1","HMGCR inhibitor",1548972,"HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched",TRUE
"653","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"ABCG2","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"654","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"ADRB1","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"655","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"CACNA1H","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"656","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"CACNA2D2","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"657","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"CYP2C8","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"658","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"CYP2C9","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"659","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"DIO3","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"660","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"KCNA7","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"661","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"KCNH2","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"662","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"PPARG","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"663","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"SCN5A","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"664","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"THRA","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"665","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"THRB","Potassium channel blocker",2157,"potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched",TRUE
"666","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"ATP6","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"667","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"BECN1","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"668","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"BPNT1","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"669","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"CHRNA4","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"670","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"CYP2A6","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"671","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"CYP2B6","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"672","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"CYP2C8","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"673","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"CYP2E1","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
"674","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"CYP3A5","Contraceptive agent; Estrogen receptor agonist",5757,"estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched",TRUE
