"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"347","KU-0060648","HA1E","trt_cp","down",-0.345964274938983,3.01582997403383e-05,0.000124761495428982,-0.982936136469241,-60.7764390896921,2241,-1.28701825560008,100,31,"PIK3CA; PIK3CB; PIK3CD; PIK3CG; PRKDC","DNA dependent protein kinase inhibitor; PI3K inhibitor","11964036"
"348","niguldipine","HA1E","trt_cp","down",-0.345912739067544,3.01582997403383e-05,0.000124761495428982,-0.982789715367321,-58.3668005354752,2241,-1.44871994251351,100,31,"ADRA1A; ADRA1B; ADRA1D; CACNA1C","Adrenergic receptor antagonist; Calcium channel blocker","71317558"
"349","DCEBIO","HA1E","trt_cp","down",-0.345674091149764,3.01582997403383e-05,0.000124761495428982,-0.982111681017329,-54.1276215975011,2241,0.657648429402735,100,31,"KCNN2; KCNN3; KCNN4","Potassium channel activator","656765"
"350","YK-4279","HA1E","trt_cp","down",-0.345525204791391,3.01582997403383e-05,0.000124761495428982,-0.981688672653536,-67.5145024542615,2241,0.954571431485218,100,31,"DHX9; EWSR1; FLI1","Apoptosis stimulant; EWS-FLI1 inhibitor","44632017"
"351","SA-89068","NKDBA","trt_cp","down",-0.345388156825678,3.03976513255791e-05,0.000124761495428982,-0.834213388115948,NA,229,0,100,31,NA,NA,"44488994"
"352","fisetinidol","HA1E","trt_cp","down",-0.345187640524621,3.03976513255791e-05,0.000124761495428982,-0.980729602193885,-54.3953592146363,2241,0.019541716016748,100,31,NA,NA,"442397"
"353","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"CCND1; EPHX2; ESR1; ESR2; ESRRA; GPER1; RB1","Estrogen receptor antagonist","73707501"
"354","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; HTR1B; HTR1D; HTR1E; NISCH","Adrenergic receptor agonist","4636"
"355","SA-242939","NKDBA","trt_cp","down",-0.344242966261581,3.07457990859294e-05,0.000124951710540588,-0.831447418056947,NA,229,0.461645971670787,100,31,NA,NA,"44492524"
"356","vinpocetine","HA1E","trt_cp","down",-0.343910967477545,3.07457990859294e-05,0.000124951710540588,-0.977102383537715,-71.5751896474788,2241,0,100,31,"PDE1A; PDE1C; SCN10A","Phosphodiesterase inhibitor; Sodium channel blocker","5673"
"357","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CACNA1C; CACNA1S; CACNA2D1; CACNG1; CYP3A5; CYP3A7; EDN1; HTR3A; KCNA5","Calcium channel blocker","39186"
"358","mocimycin","HA1E","trt_cp","down",-0.343551777357317,3.07457990859294e-05,0.000124951710540588,-0.976081870800967,-45.1137884872825,2241,-0.585013863649011,100,31,NA,"Protein synthesis inhibitor","24069689"
"359","mevastatin","HA1E","trt_cp","down",-0.343514076637339,3.07457990859294e-05,0.000124951710540588,-0.975974757429091,-53.0566711289603,2241,-1.12439620928907,100,31,"HMGCR","HMGCR inhibitor","29922189"
"360","maprotiline","HA1E","trt_cp","down",-0.34347143280574,3.13550576665423e-05,0.000126355053500843,-0.975853599939394,-61.7581436858545,2241,-0.83163669750594,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; HTR7; SLC6A2","Norepinephrine reuptake inhibitor; Tricyclic antidepressant","4011"
"361","felamidin","HA1E","trt_cp","down",-0.342908103515064,3.13550576665423e-05,0.000126355053500843,-0.974253097353874,-45.5600178491745,2241,-0.974980424579794,100,31,NA,NA,"1042895"
"362","Ro-90-7501","HA1E","trt_cp","down",-0.342378138676884,3.18990385420895e-05,0.000127153457822904,-0.972747388157174,-40.8746095493083,2241,-0.794039493751899,100,31,"APP",NA,"824226"
"363","nefazodone","HA1E","trt_cp","down",-0.341761294924483,3.18990385420895e-05,0.000127153457822904,-0.97099484299945,-48.995983935743,2241,-0.959389242138847,100,31,"ADRA1A; ADRA1B; CYP3A4; CYP3A5; CYP3A7; KCNH2; SLC6A2; SLC6A3; SLC6A4","Adrenergic inhibitor; Norepinephrine reuptake inhibitor; Serotonin receptor antagonist; Serotonin reuptake inhibitor","54911"
"364","PNU-282987","HA1E","trt_cp","down",-0.341497907359779,3.25082971227024e-05,0.000128159157808262,-0.970246519620424,-49.1744756804998,2241,0.943289412776378,100,31,"CHRNA7","Cholinergic receptor agonist","9795278"
"365","BRD-A02241946","HA1E","trt_cp","down",-0.34120546048899,3.25082971227024e-05,0.000128159157808262,-0.969415634416032,-75.1896474788041,2241,-0.526168154875056,100,31,NA,NA,"25243794"
"366","pizotifen","HA1E","trt_cp","down",-0.34081291140281,3.25082971227024e-05,0.000128159157808262,-0.968300343878555,-59.4377510040161,2241,-0.796641777007801,100,31,"ADRA1B; ADRA1D; ADRA2B; ADRA2C; HTR1B; HTR1D; HTR2B","Serotonin receptor antagonist","27400"
"367","levcromakalim","HA1E","trt_cp","down",-0.340678773953616,3.25082971227024e-05,0.000128159157808262,-0.967919239366854,-51.8072289156626,2241,0.0173989607057829,100,31,"ABCC9; KCNJ5; KCNJ8","Potassium channel activator","93504"
"368","KN-62","HA1E","trt_cp","down",-0.340564712489164,3.25082971227024e-05,0.000128159157808262,-0.967595173723924,-67.2467648371263,2241,-0.816293088532482,100,31,"AKT1; CAMK2A; CHEK1; LCK; MAPK11; MAPK12; MAPK14; MAPK8; P2RX7; PRKCA; ROCK1; RPS6KB1; SGK1","Calcium-calmodulin dependent protein kinase inhibitor; Purinergic receptor antagonist","3838"
"369","VU-0403126","HA1E","trt_cp","down",-0.339544630498772,3.3356907288556e-05,0.000130054299766937,-0.964696968553191,-59.4377510040161,2241,-0.786896595105224,100,31,NA,NA,"44241483"
"370","MDL-29951","HA1E","trt_cp","down",-0.33861583874973,3.43795913345848e-05,0.000132802261021449,-0.962058132582195,-46.8540829986613,2241,0,100,31,"FBP1; FBP2; GPR17","Glutamate receptor antagonist","446916"
"371","SA-1921085","NKDBA","trt_cp","down",-0.338224538067597,3.52499607354604e-05,0.000134827065797654,-0.816911154216926,NA,229,-0.908548145879719,100,31,NA,NA,"54666595"
"372","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"BDNF; GDNF; KCND3; KCNK10; KCNK2; KCNK4; KCNN4; MAP2; NGF; SCN5A; SLC7A11","Glutamate inhibitor","5070"
"373","eliprodil","HA1E","trt_cp","down",-0.338037703648223,3.52499607354604e-05,0.000134827065797654,-0.960415564478502,-73.3601070950469,2241,0.680263352497343,100,31,"GRIN1; GRIN2B","Glutamate receptor antagonist","60703"
"374","SSR-69071","HA1E","trt_cp","down",-0.337997285547148,3.52499607354604e-05,0.000134827065797654,-0.960300730621391,-45.1137884872825,2241,-0.0260334658047881,100,31,"ELANE","Leukocyte elastase inhibitor","9872438"
"375","capsazepine","HA1E","trt_cp","down",-0.337947410492378,3.52499607354604e-05,0.000134827065797654,-0.960159028147485,-54.5738509593931,2241,-0.971557651190448,100,31,"TRPV1; TRPV4","TRPV agonist","2733484"
"376","fludroxycortide","HA1E","trt_cp","down",-0.337630441691739,3.52499607354604e-05,0.000134827065797654,-0.959258472480757,-64.6586345381526,2241,-0.961137044411789,100,31,"NR3C1; SERPINA6","Glucocorticoid receptor agonist","5702172"
"377","evodiamine","HA1E","trt_cp","down",-0.337466436292853,3.62291263114454e-05,0.000137405771128892,-0.958792508666519,-52.6550647032575,2241,1.03834026988772,100,31,"TRPV1","ATPase inhibitor; TRPV agonist","151289"
"378","BRD-K45031696","HA1E","trt_cp","down",-0.337285098270613,3.62291263114454e-05,0.000137405771128892,-0.958277300282627,-77.822400713967,2241,0.896706686652729,100,31,NA,NA,"1029232"
"379","BRD-K35860134","HA1E","trt_cp","down",-0.335916592065592,3.7882828173109e-05,0.000142199073064069,-0.954389169919643,-65.9080767514502,2241,-0.964452329129754,100,31,NA,NA,"54646517"
"380","Merck60","HA1E","trt_cp","down",-0.335861273724034,3.7882828173109e-05,0.000142199073064069,-0.954232002255624,-70.3257474341812,2241,-0.943294972768038,100,31,"HDAC1; HDAC2","HDAC inhibitor","6918878"
"381","EXO-1","HA1E","trt_cp","down",-0.335717880388996,3.7882828173109e-05,0.000142199073064069,-0.9538246003909,-46.1401160196341,2241,0.277523050520827,100,31,NA,"ARF inhibitor","310557"
"382","baccatin-III","HA1E","trt_cp","down",-0.334954847544086,3.9057826864291e-05,0.000145022339127039,-0.951656710204239,-62.3828647925033,2241,1.1310807785945,100,31,NA,"Paclitaxel precursor","65366"
"383","BRD-K89009594","HA1E","trt_cp","down",-0.334882692455675,3.9057826864291e-05,0.000145022339127039,-0.951451706829711,-59.1700133868809,2241,-0.0134930480153188,100,31,NA,NA,"20862013"
"384","PF-3845","HA1E","trt_cp","down",-0.334721394189922,3.9057826864291e-05,0.000145022339127039,-0.95099343438471,-54.6630968317715,2241,0,100,31,"FAAH","FAAH inhibitor","25154867"
"385","solanine","HA1E","trt_cp","down",-0.334693294467731,3.9057826864291e-05,0.000145022339127039,-0.950913598880393,-39.8482820169567,2241,0.868281047543199,100,31,NA,"Acetylcholinesterase inhibitor","9549171"
"386","emodin","HA1E","trt_cp","down",-0.334626777749088,3.9057826864291e-05,0.000145022339127039,-0.950724614955837,-62.3382418563141,2241,-0.950724614955837,100,31,"AHR; CSNK2A1",NA,"3220"
"387","JAS07-001","HA1E","trt_cp","down",-0.334599339665158,3.9057826864291e-05,0.000145022339127039,-0.95064665926456,-72.3337795626952,2241,-0.762364652213837,100,31,NA,NA,"7079134"
"388","moracizine","HA1E","trt_cp","down",-0.334562522190891,3.9057826864291e-05,0.000145022339127039,-0.950542055325563,-58.9022757697456,2241,0,100,31,"SCN5A","Sodium channel blocker","34633"
"389","hydroxytacrine-maleate-(r,s)","HA1E","trt_cp","down",-0.334032640259094,4.07115287259546e-05,0.000149555476748998,-0.94903658167827,-82.1508255243195,2241,0,100,31,NA,NA,"NotFound"
"390","brompheniramine","HA1E","trt_cp","down",-0.333922048332135,4.07115287259546e-05,0.000149555476748998,-0.948722373509149,-71.2628290941544,2241,-1.08118363980004,100,31,"CHRM1; CHRM4; CHRM5; HRH1","Histamine receptor antagonist","6834"
"391","digoxin","HA1E","trt_cp","down",-0.333634395274834,4.07115287259546e-05,0.000149555476748998,-0.9479051082443,-62.3828647925033,2241,-0.232855069249597,100,31,"ABCB1; ABCG2; ATP1A1; RORC; SLCO1B3; SLCO4C1","ATPase inhibitor","30322"
"392","hexylresorcinol","HA1E","trt_cp","down",-0.333524978929583,4.07115287259546e-05,0.000149555476748998,-0.947594240078255,-72.1552878179384,2241,-0.796189325229481,100,31,"TGM2; TOP1; TYR","Local anesthetic","3610"
"393","SA-1939938","NKDBA","trt_cp","down",-0.333277076281522,4.20388420622898e-05,0.000152831028068554,-0.804961587396028,NA,229,-1.01053877673281,100,31,NA,NA,"60184895"
"394","bisphenol-a","HA1E","trt_cp","down",-0.333135505896866,4.20388420622898e-05,0.000152831028068554,-0.946487689067733,-68.6300758589915,2241,-0.946487689067733,100,31,"AR; ESR2; ESRRG; PPARG","PPAR receptor antagonist","6623"
"395","homatropine","HA1E","trt_cp","down",-0.333026312720669,4.20388420622898e-05,0.000152831028068554,-0.946177454958274,-59.4823739402053,2241,-0.615419626400036,100,31,"CES1; CHRM1; CHRM4; CHRM5","Acetylcholine receptor antagonist","688024"
"396","SR-27897","HA1E","trt_cp","down",-0.33270815216018,4.20388420622898e-05,0.000152831028068554,-0.945273513323957,-62.7844712182062,2241,0,100,31,"CCKAR","CCK receptor antagonist","122077"
"397","phenolphthalein","HA1E","trt_cp","down",-0.332399512851636,4.37795808640409e-05,0.000157736920281291,-0.944396622987358,-49.9776885319054,2241,0.76360579492048,100,31,"NR1I2; NR1I3; SHBG; UGT1A9","Indicator dye","4764"
"398","SA-1939126","NKDBA","trt_cp","down",-0.33164992804832,4.37795808640409e-05,0.000157736920281291,-0.801031548644666,NA,229,-0.536691137591926,100,31,NA,NA,"60186762"
"399","L-741626","HA1E","trt_cp","down",-0.331551169664034,4.37795808640409e-05,0.000157736920281291,-0.941986353385478,-45.6938866577421,2241,-0.875538445073077,100,31,"DRD3; DRD4; HTR2B","Dopamine receptor antagonist","133633"
"400","prednisone","HA1E","trt_cp","down",-0.330984432331391,4.57814304860547e-05,0.000163475634764346,-0.940376168044118,-65.5957161981258,2241,0.843124821461613,100,31,"HSD11B1; NR3C1; SERPINA6","Glucocorticoid receptor agonist","5865"
"401","AT-9283","HA1E","trt_cp","down",-0.330860226417565,4.57814304860547e-05,0.000163475634764346,-0.940023280506572,-56.4480142793396,2241,-1.11451748147169,100,31,"ABL1; AURKA; AURKB; BCR; FLT3; JAK2; RPS6KA6; STK17A","ABL inhibitor; Aurora kinase inhibitor; BCR-ABL kinase inhibitor; FLT3 inhibitor; JAK inhibitor; Mitotic inhibitor; Protein kinase inhibitor","11696609"
"402","SA-1458689","NKDBA","trt_cp","down",-0.330824889153074,4.57814304860547e-05,0.000163475634764346,-0.799038838476325,NA,229,0.376240206365852,100,31,NA,NA,"54657731"
"403","RU-24969","HA1E","trt_cp","down",-0.330061898784812,4.80226316933093e-05,0.000169946716625421,-0.93775511256029,-48.1927710843373,2241,0.33187718255106,100,31,"HTR1B; HTR1D; HTR2B; HTR5A; HTR6","Serotonin receptor agonist","108029"
"404","deoxyandirobin","HA1E","trt_cp","down",-0.329821920192135,4.80226316933093e-05,0.000169946716625421,-0.937073297564325,-68.5408299866131,2241,0.905398720252439,100,31,NA,NA,"6708516"
"405","SA-427730","NKDBA","trt_cp","down",-0.329778275292763,4.80226316933093e-05,0.000169946716625421,-0.796510959980191,NA,229,-0.533662343186728,100,31,NA,NA,"54615594"
"406","calyculin","HA1E","trt_cp","down",-0.329404655783125,5.02638329005639e-05,0.000176061334205664,-0.9358877871062,-51.4056224899598,2241,-0.93692379781049,100,31,"PPP1CA; PPP1CC; PPP2CA","Protein phosphatase inhibitor","5311365"
"407","BRD-K84421793","HA1E","trt_cp","down",-0.329035149353935,5.02638329005639e-05,0.000176061334205664,-0.934837964196094,-57.1173583221776,2241,-0.942166775750278,100,31,NA,NA,"12668019"
"408","SA-418993","NKDBA","trt_cp","down",-0.328802738941156,5.02638329005639e-05,0.000176061334205664,-0.794154754450206,NA,229,-0.763439226909891,100,31,NA,NA,"44498557"
"409","BRD-K32644160","HA1E","trt_cp","down",-0.328564520517164,5.02638329005639e-05,0.000176061334205664,-0.933500837434644,-45.5153949129853,2241,-0.459005767241676,100,31,NA,NA,"1090779"
"410","parbendazole","NKDBA","trt_cp","down",-0.328380618726968,5.31360519234533e-05,0.000184351532703776,-0.793135210707576,NA,229,-0.787003250986514,100,31,"TUBB","Tubulin inhibitor","26596"
"411","BRD-K72883421","HA1E","trt_cp","down",-0.328017849119336,5.31360519234533e-05,0.000184351532703776,-0.931947662408715,-45.7831325301205,2241,0.822086372971081,100,31,NA,NA,"24747338"
"412","norethindrone","HA1E","trt_cp","down",-0.328001671081013,5.31360519234533e-05,0.000184351532703776,-0.931901698187444,-62.8290941543954,2241,0.895426423815604,100,31,"PGR","Progesterone receptor agonist; Progestogen hormone","6230"
"413","H-8","HA1E","trt_cp","down",-0.327624790887333,5.31360519234533e-05,0.000184351532703776,-0.93083092531197,-63.3645693886658,2241,0.995744275907877,100,31,"PKIA; PRKACA","PKA inhibitor","3540"
"414","BRD-K98025142","HA1E","trt_cp","down",-0.327234809717151,5.60082709463426e-05,0.000192471105930616,-0.929722930607078,-72.8246318607764,2241,0.0151759796332786,100,31,NA,NA,"701237"
"415","epibatidine","HA1E","trt_cp","down",-0.327053299130528,5.60082709463426e-05,0.000192471105930616,-0.929207231942021,-48.3712628290941,2241,0.995715077908647,100,31,"CHRNA1; CHRNA2; CHRNA3; CHRNA4; CHRNA5; CHRNA6; CHRNA7; CHRNB2; CHRNB3; CHRNB4; CHRND; CHRNE; STXBP5","Acetylcholine receptor agonist","1204"
"416","Ro-60-0175","HA1E","trt_cp","down",-0.326980072360342,5.60082709463426e-05,0.000192471105930616,-0.92899918375963,-51.450245426149,2241,0,100,31,"HTR2B",NA,"5191289"
"417","SA-427604","NKDBA","trt_cp","down",-0.326882400149564,5.60082709463426e-05,0.000192471105930616,-0.789516574773209,NA,229,-0.862297311915081,100,31,NA,NA,"44620034"
"418","BRD-K51973945","HA1E","trt_cp","down",-0.326692830365097,5.60082709463426e-05,0.000192471105930616,-0.928183086383429,-69.9687639446676,2241,-0.736666398958669,100,31,NA,NA,"3950926"
"419","remacemide","HA1E","trt_cp","down",-0.326633020263355,5.60082709463426e-05,0.000192471105930616,-0.928013156958376,-38.8219544846051,2241,-0.0203418888207143,100,31,"GRIN1","Glutamate receptor antagonist","60510"
"420","exemestane","HA1E","trt_cp","down",-0.326524148424463,5.60082709463426e-05,0.000192471105930616,-0.927703835816158,-60.8656849620705,2241,-0.0251373829037772,100,31,"CYP19A1","Aromatase inhibitor","60198"
"421","GR-127935","HA1E","trt_cp","down",-0.325711545477746,5.94027116097573e-05,0.000202065952238195,-0.925395109572472,-40.0267737617135,2241,-1.35260256956596,100,31,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR6","Serotonin receptor antagonist","107780"
"422","hexylcaine","HA1E","trt_cp","down",-0.325384669844573,6.28841892132596e-05,0.000211854394801302,-0.924466407116031,-41.231593038822,2241,-0.0229897308025011,100,31,"SCN10A; SCN5A","Sodium channel blocker","10770"
"423","BRD-K00925050","HA1E","trt_cp","down",-0.325158258793371,6.28841892132596e-05,0.000211854394801302,-0.923823139530205,-46.9879518072289,2241,-0.0184764627906041,100,31,NA,NA,"44820647"
"424","butoconazole","HA1E","trt_cp","down",-0.324664482778711,6.28841892132596e-05,0.000211854394801302,-0.922420248181909,-58.4114234716644,2241,-0.0264344244318217,100,31,"CYP51A1","Bacterial cell wall synthesis inhibitor","47472"
"425","SA-94315","NKDBA","trt_cp","down",-0.324545173266895,6.28841892132596e-05,0.000211854394801302,-0.783871488460735,NA,229,0.979255742215108,100,31,"CASP3","Caspase inhibitor","44488016"
"426","BRD-K19876534","HA1E","trt_cp","down",-0.324527242855348,6.28841892132596e-05,0.000211854394801302,-0.922030329078084,-53.0120481927711,2241,-0.862449134004986,100,31,NA,NA,"54646516"
"427","GP-2a","HA1E","trt_cp","down",-0.323911347628091,6.71054808075061e-05,0.000224136890470946,-0.920280478821851,-40.0267737617135,2241,0.722094207447691,100,31,NA,NA,"16094766"
"428","perphenazine","HA1E","trt_cp","down",-0.323071290406244,7.19577902173874e-05,0.00023826588423015,-0.91789375088527,-51.7179830432842,2241,-1.35059137650162,100,31,"AOX1; CALM1; CALM2; CALM3; DRD1; HRH1; HTR6; HTR7","Dopamine receptor antagonist","4748"
"429","amiloride","HA1E","trt_cp","down",-0.322606825513375,7.19577902173874e-05,0.00023826588423015,-0.916574136808347,-46.4078536367693,2241,0.845368570376083,100,31,"ADCY10; AOC1; ASIC1; ASIC2; ASIC3; ASIC4; PKD2; PKD2L1; PLAT; PLAU; SCNN1A; SCNN1B; SCNN1D; SCNN1G; SLC9A1; SLC9A2; SLC9A3; TRPC7; TRPV2","Sodium channel blocker","16231"
"430","H-9","HA1E","trt_cp","down",-0.322547073335358,7.19577902173874e-05,0.00023826588423015,-0.916404371953242,-37.8848728246319,2241,-0.784227670617567,100,31,"PRKACA","PKA inhibitor","24113957"
"431","bemesetron","HA1E","trt_cp","down",-0.322331141394201,7.74193582078816e-05,0.00025389881009073,-0.915790877082948,-41.9455600178492,2241,-0.755095641192784,100,31,"HTR3A; HTR3B","Serotonin receptor antagonist","2861858"
"432","resveratrol","HA1E","trt_cp","down",-0.321769777558317,7.74193582078816e-05,0.00025389881009073,-0.914195958647814,-56.2248995983936,2241,1.07385634590079,100,31,"AHR; AKT1; ALOX15; ALOX5; APOA1; APP; ATP5A1; ATP5B; ATP5C1; BACE1; CBR1; CLEC14A; CSNK2A1; ITGA5; ITGB3; KHSRP; MAOA; MAT2B; MTNR1A; MTNR1B; NQO2; NR1I2; NR1I3; PI4K2B; PPARA; PPARG; SCN5A; SIRT1; SIRT5; SLC2A1; SNCA; SULT1B1; TXNRD1; TXNRD2; YARS","Cytochrome P450 inhibitor; SIRT activator","445154"
"433","ethisterone","HA1E","trt_cp","down",-0.321522459721536,7.74193582078816e-05,0.00025389881009073,-0.913493291764048,-65.863453815261,2241,0.786968420893494,100,31,"TYR","Progestogen hormone","5284557"
"434","BRD-K99737413","HA1E","trt_cp","down",-0.321512672133708,7.74193582078816e-05,0.00025389881009073,-0.913465483766341,-71.4413208389112,2241,-0.867276258730452,100,31,NA,NA,"44607577"
"435","benzofuran","HA1E","trt_cp","down",-0.321444892574031,8.28591669633538e-05,0.000269012778309282,-0.913272911921944,-65.194109772423,2241,-0.913272911921944,100,31,NA,NA,"9223"
"436","SA-103013","NKDBA","trt_cp","down",-0.321153962253232,8.28591669633538e-05,0.000269012778309282,-0.775680722293406,NA,229,-0.519706083936582,100,31,NA,NA,"44504326"
"437","dienestrol","HA1E","trt_cp","down",-0.320524818054176,8.28591669633538e-05,0.000269012778309282,-0.910658842900021,-44.3998215082552,2241,-0.824041447957066,100,31,"ESR1; SHBG","Estrogen receptor agonist","667476"
"438","testosterone","HA1E","trt_cp","down",-0.320332829593796,8.91911043547236e-05,0.00028669415903516,-0.910113375031912,-44.0874609549308,2241,-0.637079362522337,100,31,"AC142381.1; AKR1C1; AKR1C2; AKR1C3; AKR1D1; AR; CGA; CYP19A1; CYP2A6; CYP2C8; CYP3A43; CYP3A5; HSD17B1; HSD17B11; HSD17B2; HSD17B3; HSD17B6; HSD17B7; HSD17B8; HSD3B1; HSD3B2; LHB; NR3C2; POMC; SRD5A1; SRD5A3; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7","androgen receptor agonist; Androgen receptor agonist","6013"
"439","arachidonamide","HA1E","trt_cp","down",-0.320060070076804,8.91911043547236e-05,0.00028669415903516,-0.909338424537774,-44.578313253012,2241,-0.0235314302164792,100,31,"CNR1; CNR2","Cannabinoid receptor agonist","5283393"
"440","WHI-P154","HA1E","trt_cp","down",-0.319572970517477,8.91911043547236e-05,0.00028669415903516,-0.907954501995469,-52.5211958946899,2241,-0.951665145701953,100,31,"ALK; ERBB4; LTK; MAP4K5; MKNK2; PTK6; RET; STK10; TNK2",NA,"23863723"
"441","gamma-linolenic-acid","HA1E","trt_cp","down",-0.319505895650858,8.91911043547236e-05,0.00028669415903516,-0.907763932289217,-45.6492637215529,2241,0.941275659967809,100,31,"TBXAS1","Cyclooxygenase inhibitor; Prostanoid receptor agonist","5280933"
"442","BRD-A94675310","HA1E","trt_cp","down",-0.319406614500092,9.60452633866187e-05,0.000306092657711196,-0.90748185972327,-53.8152610441767,2241,0.843897437039584,100,31,NA,NA,"NotFound"
"443","resorcinol","HA1E","trt_cp","down",-0.319021482108746,9.60452633866187e-05,0.000306092657711196,-0.906387641122678,-64.5693886657742,2241,0.811400069202864,100,31,"CA12; CA14; INS-IGF2; PNMT; TPO","Phosphodiesterase inhibitor","5054"
"444","tyrphostin-AG-879","HA1E","trt_cp","down",-0.318885174061547,9.60452633866187e-05,0.000306092657711196,-0.906000369618107,-54.6630968317715,2241,-1.14477682028429,100,31,NA,NA,"135419190"
"445","mephentermine","HA1E","trt_cp","down",-0.318869830378573,9.60452633866187e-05,0.000306092657711196,-0.9059567759249,-38.7773315484159,2241,0.576751664348806,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3","Adrenergic receptor agonist","3677"
"446","SA-1938867","NKDBA","trt_cp","down",-0.318550354666858,9.60452633866187e-05,0.000306092657711196,-0.7693922486934,NA,229,-0.801030435054162,100,31,NA,NA,"60184300"
"447","verteporfin","HA1E","trt_cp","down",-0.31844808444837,0.000103269329413886,0.00032644416718562,-0.904758532796246,-46.8540829986613,2241,0.0287124418974819,100,31,NA,"Photosensitizing agent","11980942"
"448","benzbromarone","HA1E","trt_cp","down",-0.317726354543508,0.000103269329413886,0.00032644416718562,-0.902707990426273,-56.537260151718,2241,0.0180535119962216,100,31,"ABCC1; CYP2C9; SLC22A12","Chloride channel blocker","2333"
"449","nocodazole","HA1E","trt_cp","down",-0.317452586519271,0.00011184246801251,0.000350387378824931,-0.901930174612547,-51.7179830432842,2241,0.378198313108625,100,31,"HPGDS","Tubulin inhibitor","4122"
"450","eplerenone","HA1E","trt_cp","down",-0.317278067032599,0.00011184246801251,0.000350387378824931,-0.901434338705794,-42.7487728692548,2241,0.957414959968841,100,31,"CYP3A5; NR3C2","Cytochrome P450 inhibitor","21865526"
"451","anpirtoline","HA1E","trt_cp","down",-0.317131333981303,0.00011184246801251,0.000350387378824931,-0.901017448208767,-54.0383757251227,2241,0.779747823120884,100,31,"HTR1B; HTR3A","Serotonin receptor agonist","65854"
"452","medrysone","HA1E","trt_cp","down",-0.315755687646175,0.000121808197652535,0.000378358738176405,-0.897109031670564,-39.2235609103079,2241,-0.904581318937037,100,31,"NR3C1","Glucocorticoid receptor agonist","5702081"
"453","BRD-K04779531","HA1E","trt_cp","down",-0.3153209078783,0.000131708649587495,0.000405711019535017,-0.895873757463927,-52.2088353413655,2241,0.0124472315923773,100,31,NA,NA,"3235429"
"454","fluoxetine","HA1E","trt_cp","down",-0.314258658897893,0.000142914655623768,0.000436455735901507,-0.8928557495816,-56.2248995983936,2241,-0.899192203721016,100,31,"ANO1; CHRNA2; CHRNA3; CHRNB4; CKS1B; CYP2C9; HTR2B; KCNH2; SLC6A4","Selective serotonin reuptake inhibitor (SSRI)","3386"
"455","boldine","HA1E","trt_cp","down",-0.314228943617846,0.000142914655623768,0.000436455735901507,-0.892771324036306,-47.4341811691209,2241,0.0223668049356202,100,31,"CHRNA4; CHRNB2; DRD1","Acetylcholine receptor antagonist; Dopamine receptor antagonist","10154"
"456","NSC-693868","HA1E","trt_cp","down",-0.314226170422951,0.000142914655623768,0.000436455735901507,-0.892763444975742,-34.4935296742526,2241,1.00810914951854,100,31,NA,NA,"438981"
"457","toremifene","HA1E","trt_cp","down",-0.313914868459125,0.000142914655623768,0.000436455735901507,-0.891878989638112,-53.3690316822847,2241,-0.856594399491299,100,31,"CYP3A5; ESR1; SHBG","Estrogen receptor antagonist; Selective estrogen receptor modulator (SERM)","3005573"
"458","tripelennamine","HA1E","trt_cp","down",-0.313869276068245,0.000142914655623768,0.000436455735901507,-0.89174945485146,-32.2623828647925,2241,-0.0187847702955845,100,31,"GSR; HRH1","Histamine receptor antagonist","9066"
"459","diarylpropionitrile","HA1E","trt_cp","down",-0.313750348336174,0.000142914655623768,0.000436455735901507,-0.891411563415987,-33.9580544399821,2241,0.995694520549703,100,31,NA,NA,"102614"
