"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase","concept_codes","concept_ids","latest_xml_id","latest_zip_id","X.x","rowid","concept_name","concept_code","pred0","pred1","X.y"
"1500","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228384,"oliguria",10030302,0,5.32081937789917,NA
"1501","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228385,"opportunistic infection",10030901,0,4.1914587020874,NA
"1502","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228386,"optic neuropathy",10061323,0,5.07356452941894,NA
"1503","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228387,"oral moniliasis",10030984,0,5.20510053634644,NA
"1504","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228389,"osteoporosis",10031282,0,5.29094886779785,NA
"1505","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228391,"otitis media",10033078,0,5.2129545211792,NA
"1506","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228394,"pain in extremity",10033425,0,5.02632427215576,NA
"1507","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228395,"pancreatic pseudocyst",10033635,0,5.16873693466187,NA
"1508","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228396,"pancreatitis",10033645,0,4.25009306271871,NA
"1509","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228397,"pancreatitis hemorrhagic",10033652,0,5.25707721710205,NA
"1510","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228398,"pancreatitis necrotizing",10033655,0,5.27403354644775,NA
"1511","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228399,"pancytopenia",10033661,0,5.39887046813965,NA
"1512","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228402,"paralysis flaccid",10033809,0,5.14408302307129,NA
"1513","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228404,"paresthesia",10033987,0,4.82761869430542,NA
"1514","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228406,"pericardial effusion",10034474,0,5.02177977561951,NA
"1515","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228407,"peripheral edema",10034570,0,4.84516942501068,NA
"1516","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228408,"peritonitis",10034674,0,4.97003650665283,NA
"1517","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228410,"pharyngitis",10034835,0,5.23511981964111,NA
"1518","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228411,"phlebitis",10034879,1.88948047161102,2.92248639464378,NA
"1519","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228414,"photophobia",10034960,0,5.2690486907959,NA
"1520","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228416,"photosensitivity reaction",10034972,0,5.05677604675293,NA
"1521","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228420,"pleural effusion",10035598,0,4.43835115432739,NA
"1522","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228421,"pneumonia",10035664,0,5.21219158172607,NA
"1523","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228422,"pneumothorax",10035759,0,5.26289653778076,NA
"1524","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228424,"polycythemia",10036058,0,5.23668384552002,NA
"1525","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228425,"posterior reversible encephalopathy syndrome",10071066,0,5.09134197235107,NA
"1526","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228426,"postural hypotension",10036433,0,5.37624788284302,NA
"1527","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228427,"primary graft dysfunction",10051339,0,4.73183536529541,NA
"1528","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228430,"progressive multifocal leukoencephalopathy",10036807,0.226827695965767,4.20944130420685,NA
"1529","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228433,"prothrombin decreased",10037044,0,5.04058933258057,NA
"1530","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228434,"pruritus",10037087,0,5.40301513671875,NA
"1531","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228436,"psychomotor skills impaired",10049215,0,5.23849868774414,NA
"1532","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228437,"psychosis",10037234,0,5.2435998916626,NA
"1533","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228438,"pulmonary edema",10037375,0,5.27483463287354,NA
"1534","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228441,"pyuria",10037686,0,5.31406021118164,NA
"1535","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228443,"quadriparesis",10049680,0,5.22595500946045,NA
"1536","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228444,"quadriplegia",10037714,0,5.29257535934448,NA
"1537","tacrolimus","HA1E","trt_cp","down",-0.474705367937675,2.28471967729836e-05,7.66921192607174e-05,-1.20591792157539,-86.7469879518072,2241,-1.08159026711089,37,29,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin
inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched","42316","950637","dc538e1a-03cc-46ea-aa46-74fb1c9e4799","20220329_45af3eda-caaa-4478-9372-95aa65adc9b3",NA,1228446,"rash",10037844,0,4.69758772850037,NA
